"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1",0.501945814999999,-0.00340196499999905,-0.0105038699999997,-0.0083948000000003,-0.00684515499999995,-0.0135955900000005,0.155598005,-0.00589824500000023,-0.00716773499999993,-0.00512639499999891,0.000717899999999723,-0.0100222749999992,-0.00800113500000046,-0.0132710500000016,-0.00310332499999954,-0.00168725499999968,-0.00217580499999992
"2",-0.00340196499999905,0.493573519999997,-0.00149487500000039,-0.000792904999998523,-0.00852995999999974,-0.00652463500000011,-0.0041922899999993,-0.006002255,-0.00866901999999913,0.00203179999999908,-0.00417173000000029,0.0876694949999996,-0.000160265000000656,-0.0049742649999991,-0.00821455000000096,0.192511604999998,-0.000668019999999063
"3",-0.0105038699999997,-0.0014948750000004,0.49870435,0.00685528999999988,-0.00153751000000049,-0.00305350500000015,0.00581154499999939,-0.00150991500000012,0.201685419999999,-0.00666310000000039,0.00394935999999976,0.11767393,-0.00844044999999946,-0.000410629999999744,-0.00755291499999953,-0.0006280950000003,0.000343560000000122
"4",-0.00839480000000031,-0.000792904999998527,0.00685528999999987,0.503784494999998,-0.00326417000000083,-0.00812943499999974,-0.00637553500000027,0.00115538500000051,-0.00357116000000118,-0.0120061199999991,0.00101621500000051,0.0107496050000012,-0.00706800000000025,0.187449224999999,-0.00973478499999938,0.00398399000000107,-0.000133784999999655
"5",-0.00684515499999996,-0.00852995999999974,-0.00153751000000049,-0.00326417000000082,0.508658965000001,-0.0114775799999995,-0.0118635200000001,-0.000849550000000307,0.00634023500000027,-0.00724001999999932,0.138926959999999,-0.0122474550000002,-0.00876144999999895,-0.00193104500000057,0.00490835000000146,-0.000447014999999434,-0.00364257500000143
"6",-0.0135955900000005,-0.00652463500000012,-0.00305350500000016,-0.00812943499999975,-0.0114775799999995,0.496924235000001,-0.0092780699999999,-0.00891080000000136,-0.00179757500000054,-0.00505587500000015,-0.00739129500000045,-0.00322595999999977,0.140154170000002,-0.00109955000000037,0.000302460000000726,0.00340598500000091,0.00173496999999906
"7",0.155598005,-0.0041922899999993,0.00581154499999939,-0.00637553500000025,-0.0118635200000001,-0.0092780699999999,0.488442385,-0.00370951000000047,-0.0058846150000006,-0.0111465250000002,0.00158062499999954,-0.00499727000000006,-0.0148590599999996,-0.00288089999999966,0.00496530500000014,0.00138587499999963,0.00281659499999936
"8",-0.00589824500000022,-0.00600225499999999,-0.00150991500000012,0.00115538500000051,-0.000849550000000306,-0.00891080000000137,-0.00370951000000047,0.492845314999999,-0.00289699999999868,0.00486675999999948,-0.00637390000000095,-0.00387558999999884,-0.00362759000000136,0.00042562499999972,-0.00799376000000115,-0.00269569500000016,0.00248995499999781
"9",-0.00716773499999993,-0.00866901999999913,0.201685419999999,-0.00357116000000118,0.00634023500000025,-0.00179757500000054,-0.00588461500000059,-0.00289699999999867,0.496889399999997,-0.00329347999999852,0.00650867500000115,-0.00628028499999899,-0.00547776500000099,-0.00147891499999978,-0.00760530999999981,0.00356931000000053,0.00576351500000077
"10",-0.00512639499999892,0.00203179999999909,-0.00666310000000039,-0.0120061199999991,-0.00724001999999933,-0.00505587500000015,-0.0111465250000002,0.00486675999999948,-0.00329347999999852,0.492041489999999,-0.00289374499999926,-0.00433438500000077,3.07499999989195e-06,-0.00473562000000005,0.00250833000000004,0.00677253999999943,0.16929708
"11",0.000717899999999737,-0.00417173000000029,0.00394935999999977,0.00101621500000051,0.138926959999999,-0.00739129500000044,0.00158062499999955,-0.00637390000000096,0.00650867500000115,-0.00289374499999926,0.51083771,-0.00563873500000078,-0.00963388500000022,0.0113856400000005,-0.00262955499999944,-0.00553037499999946,0.0053523049999982
"12",-0.0100222749999991,0.0876694949999996,0.11767393,0.0107496050000012,-0.0122474550000002,-0.00322595999999976,-0.00499727000000008,-0.00387558999999884,-0.00628028499999898,-0.00433438500000076,-0.00563873500000078,0.492108129999999,-0.00645483500000026,-0.00149194999999839,-0.00993739500000104,0.00109415999999862,-0.00302554499999864
"13",-0.00800113500000046,-0.000160265000000666,-0.00844044999999946,-0.00706800000000025,-0.00876144999999895,0.140154170000002,-0.0148590599999996,-0.00362759000000136,-0.00547776500000098,3.07499999988669e-06,-0.00963388500000022,-0.00645483500000024,0.512643774999999,-0.0055806350000001,-0.00613620499999972,0.00110101500000071,0.00315008499999949
"14",-0.0132710500000016,-0.0049742649999991,-0.000410629999999753,0.187449224999999,-0.00193104500000056,-0.00109955000000038,-0.00288089999999967,0.000425624999999723,-0.00147891499999978,-0.00473562000000005,0.0113856400000005,-0.0014919499999984,-0.00558063500000008,0.494269409999999,-0.00474250499999974,-0.00376364500000001,0.00291472999999966
"15",-0.00310332499999955,-0.00821455000000096,-0.00755291499999952,-0.00973478499999938,0.00490835000000147,0.000302460000000732,0.00496530500000014,-0.00799376000000115,-0.0076053099999998,0.00250833000000004,-0.00262955499999944,-0.00993739500000103,-0.00613620499999972,-0.00474250499999974,0.493074115,-0.00826754499999939,0.00847590000000066
"16",-0.00168725499999968,0.192511604999998,-0.000628095000000305,0.00398399000000107,-0.000447014999999436,0.00340598500000091,0.00138587499999962,-0.00269569500000017,0.00356931000000052,0.00677253999999943,-0.00553037499999946,0.00109415999999862,0.00110101500000071,-0.00376364500000002,-0.00826754499999939,0.492911555000001,0.00366042500000003
"17",-0.00217580499999992,-0.00066801999999906,0.000343560000000117,-0.000133784999999659,-0.00364257500000143,0.00173496999999906,0.00281659499999936,0.00248995499999781,0.00576351500000076,0.16929708,0.0053523049999982,-0.00302554499999865,0.00315008499999949,0.00291472999999966,0.00847590000000065,0.00366042500000003,0.505342375
