"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"1",0.495547909999996,-0.00306626999999888,-0.0117641550000007,-0.00812056000000049,-0.000143744999999362,-0.0012339099999996,0.00189805500000057,-0.0147507849999998,0.11003648,-0.00638651999999859,0.00874408500000008,-0.00694005999999968,0.000244280000000081,-0.0157704900000012,-0.0116043350000001,0.0107804049999994,0.00653066500000047,-0.00651214000000133,-0.00250044500000051
"2",-0.00306626999999888,0.497279220000001,-0.00175947999999915,-0.00423601000000006,-0.00226633500000052,0.164919365,0.000315089999999893,-0.00752213499999971,-0.00444671499999899,-0.00700521000000115,0.00918402000000027,0.0750391649999994,-0.00872513500000032,-0.0087474950000005,-0.00249683000000001,-0.00349676000000036,0.00365680999999981,-0.00499193499999878,0.00295625000000005
"3",-0.0117641550000007,-0.00175947999999916,0.495879515,-0.0184151250000023,0.0281405000000007,-0.00245699499999984,0.0161603699999999,0.14270511,-0.00849357499999983,-0.00418343000000033,-0.00517350499999951,-0.00417176500000195,-0.0132233250000004,0.0138388350000004,0.0950530400000003,-0.00651971000000027,0.00304659499999822,0.0746989399999989,0.00147200500000028
"4",-0.00812056000000048,-0.00423601000000006,-0.0184151250000023,0.501225260000002,-7.66399999998569e-05,0.00314650500000094,-0.00854542499999925,0.00266615999999976,-0.00878261000000019,-0.00898355500000105,0.0175027199999997,-0.00969306999999973,0.0183906250000004,-0.00735466500000059,-0.00432799500000037,-0.00282031999999934,0.00240470499999975,-0.00546563999999976,-0.00619035500000031
"5",-0.000143744999999361,-0.00226633500000051,0.0281405000000007,-7.66399999998583e-05,0.515619604999999,-0.00304143500000057,-0.00912928000000047,0.129120615,-0.010187315,-0.00745938500000021,0.000260009999999905,0.000783204999999948,-0.006210940000001,0.190633215000001,0.132907924999999,0.000114495000000936,-0.0110499749999991,0.110512695000001,0.00336426000000002
"6",-0.00123390999999961,0.164919365,-0.00245699499999984,0.00314650500000095,-0.00304143500000057,0.489066540000001,-0.0095188849999997,-0.00404243499999989,-0.00501423499999989,-0.00664223499999994,-0.00388845000000029,-0.00724617499999949,-0.00175432499999967,-0.0218444950000005,-0.00535905500000018,1.42899999999895e-05,0.00569369500000082,-0.00710715000000038,-0.00444179499999962
"7",0.00189805500000057,0.000315089999999884,0.0161603699999999,-0.00854542499999925,-0.00912928000000046,-0.00951888499999969,0.500135555000001,0.0102531149999997,0.00147981999999985,0.000136775000000478,0.00613956500000074,-0.00702217999999905,-0.00132739500000017,0.00350034499999972,0.00584575500000063,0.00377792500000083,0.00516516000000034,-0.000188084999999666,0.0163349050000001
"8",-0.0147507849999998,-0.00752213499999971,0.14270511,0.00266615999999976,0.129120615,-0.00404243499999989,0.0102531149999997,0.506669120000001,-0.00768184499999902,-0.0076871450000004,0.00827194500000045,0.000998849999998421,-0.000700745000000249,0.0876804800000008,0.146537745,-0.002817175,-0.00590486000000152,0.185416580000001,-0.00909382999999998
"9",0.11003648,-0.00444671499999899,-0.00849357499999983,-0.00878261000000018,-0.010187315,-0.0050142349999999,0.00147981999999985,-0.00768184499999902,0.503813485000001,0.0124569199999995,-0.0108613250000009,-0.00179202500000105,-0.0104131699999994,-0.00333379000000078,-0.00146038999999973,-0.00179961000000046,-0.00610938500000088,-0.0111934550000002,0.00188588000000068
"10",-0.00638651999999859,-0.00700521000000115,-0.00418343000000033,-0.00898355500000105,-0.0074593850000002,-0.00664223499999995,0.000136775000000476,-0.0076871450000004,0.0124569199999995,0.499698670000001,-0.00448488999999983,-0.00226656499999895,-0.00782303499999991,-0.00518579999999934,-0.014509145000001,-0.00322461499999989,-0.000401840000001025,-0.00348004999999964,-0.00107265000000082
"11",0.00874408500000008,0.00918402000000026,-0.00517350499999951,0.0175027199999997,0.000260009999999906,-0.00388845000000029,0.00613956500000073,0.00827194500000045,-0.0108613250000009,-0.00448488999999983,0.501294405000002,-0.00386055500000079,0.132307945000002,0.0134782500000002,-0.00616357000000044,0.10110031,-0.00336219000000035,-0.01031458,0.00739397500000098
"12",-0.00694005999999967,0.0750391649999993,-0.00417176500000195,-0.00969306999999974,0.000783204999999965,-0.00724617499999949,-0.00702217999999905,0.000998849999998421,-0.00179202500000105,-0.00226656499999895,-0.00386055500000079,0.490237805000001,-0.00305300499999983,-0.000942225000000278,0.00241508000000052,-0.00431715999999916,-0.00350297499999814,-0.0113806300000011,-0.00517759499999936
"13",0.000244280000000083,-0.00872513500000032,-0.0132233250000004,0.0183906250000004,-0.00621094000000101,-0.00175432499999967,-0.00132739500000016,-0.000700745000000251,-0.0104131699999994,-0.0078230349999999,0.132307945000002,-0.00305300499999983,0.491178205000001,0.00106200000000005,-0.00160477000000059,0.126160849999999,-0.00781157500000021,0.00482895999999951,-0.00518290499999918
"14",-0.0157704900000012,-0.0087474950000005,0.0138388350000003,-0.00735466500000059,0.190633215000001,-0.0218444950000005,0.00350034499999973,0.0876804800000008,-0.00333379000000078,-0.00518579999999935,0.0134782500000002,-0.000942225000000291,0.00106200000000005,0.490443529999999,0.116316945,-0.00523222999999947,-0.0158328349999993,0.0923483399999989,0.0207489750000004
"15",-0.0116043350000001,-0.00249683,0.0950530400000003,-0.00432799500000037,0.132907924999999,-0.00535905500000016,0.00584575500000063,0.146537745,-0.00146038999999972,-0.014509145000001,-0.00616357000000045,0.00241508000000053,-0.00160477000000059,0.116316945,0.505245289999998,-0.00890867999999888,-0.00879039999999931,0.19720362,-0.00212991499999929
"16",0.0107804049999994,-0.00349676000000036,-0.00651971000000028,-0.00282031999999933,0.000114495000000929,1.42899999999952e-05,0.00377792500000083,-0.002817175,-0.00179961000000047,-0.00322461499999989,0.10110031,-0.00431715999999916,0.126160849999999,-0.00523222999999947,-0.00890867999999889,0.499853114999999,-0.00295492999999933,0.00431022499999876,0.00517634000000039
"17",0.00653066500000046,0.0036568099999998,0.00304659499999822,0.00240470499999974,-0.0110499749999991,0.00569369500000081,0.00516516000000034,-0.00590486000000151,-0.00610938500000088,-0.000401840000001026,-0.00336219000000036,-0.00350297499999814,-0.00781157500000022,-0.0158328349999992,-0.00879039999999931,-0.00295492999999933,0.488268770000001,-0.0097847800000008,-0.00340340999999968
"18",-0.00651214000000133,-0.00499193499999879,0.0746989399999989,-0.00546563999999976,0.110512695000001,-0.00710715000000038,-0.000188084999999666,0.185416580000001,-0.0111934550000002,-0.00348004999999964,-0.01031458,-0.0113806300000011,0.0048289599999995,0.0923483399999989,0.19720362,0.00431022499999876,-0.00978478000000079,0.498748474999998,0.00234518499999878
"19",-0.00250044500000052,0.00295625000000005,0.00147200500000029,-0.00619035500000032,0.00336426000000002,-0.00444179499999963,0.0163349050000001,-0.00909382999999997,0.00188588000000068,-0.00107265000000082,0.00739397500000098,-0.00517759499999936,-0.00518290499999918,0.0207489750000004,-0.00212991499999928,0.00517634000000039,-0.00340340999999968,0.00234518499999878,0.493595029999999
