"ID","iter","ns","bv","p","r"
"516542",24,30,1.51004305403929,0.0400161159321369,1
"516557",24,30,1.15838926862255,0.0243661249131332,1
"516565",24,30,1.32146603624957,0.0140733353615699,1
"516582",24,30,1.07923475978436,0.013773384839075,1
"516608",24,30,1.66292724890559,0.0316461071927157,1
"516615",24,30,1.31611124004623,0.0116840446478502,1
"516625",24,30,1.03790534699522,0.0100006102118144,1
"516626",24,30,1.77092660571841,0.0599532048559829,1
"516629",24,30,1.26587427516448,0.0252263412646732,1
"516641",24,30,1.31303076748849,0.0100002550098827,1
"516642",24,30,2.0054944545166,0.0652066340194257,1
"516650",24,30,1.01139709863912,0.010000034381509,1
"516657",24,30,1.10827634974669,0.0105071712860403,1
"516668",24,30,1.44823828297853,0.0225201977668156,1
"516670",24,30,1.35022695396287,0.0281773759675635,1
"516679",24,30,1.25330917510729,0.0304636780703965,1
"516723",24,30,1.49344743854634,0.0129920886967526,1
"516732",24,30,1.22909297659486,0.021914458661338,1
"516739",24,30,1.2877237030886,0.0100143767582448,1
"516746",24,30,1.03330685552438,0.0100000280442851,1
"516764",24,30,1.03606269874167,0.0178874253993058,1
"516780",24,30,1.18878090721869,0.0105499507826725,1
"516785",24,30,1.52041048634669,0.0462080283372752,1
"516800",24,30,1.14601340036615,0.0196006265924557,1
"516813",24,30,1.17900638871764,0.0158143713355266,1
"516819",24,30,1.70678306089936,0.0253682876396746,1
"516820",24,30,1.22322125658603,0.0157507367144846,1
"516823",24,30,1.16958265158594,0.0109920230798175,1
"516828",24,30,1.28201150104749,0.0248010849042986,1
"516841",24,30,1.41823100642115,0.0473140831256248,1
"516870",24,30,1.23704561114903,0.0217229484664772,1
"516871",24,30,1.10217130589387,0.0107205671239192,1
"516882",24,30,1.15804009110361,0.013294929749565,1
"516885",24,30,1.28406838616022,0.016325809658554,1
"516909",24,30,1.2105701586775,0.0285102984594954,1
"516953",24,30,1.04802829819521,0.0100004047505949,1
"516954",24,30,0.915808574987568,0.0103637964334401,1
"516963",24,30,1.0298611481199,0.010001517024922,1
"516989",24,30,1.06191287583322,0.0101528693657984,1
"516990",24,30,1.2699465474844,0.022084673174896,1
