"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1",0.50686812,-0.00768769500000075,7.36299999995132e-05,0.00386902500000059,-0.00200592999999989,-0.00313184999999934,-0.00496833000000088,-0.00983689499999892,-0.0180083049999998,-0.00427076000000028,0.000273290000000642,-0.000616914999999798,0.00120187000000152,0.000640199999999282,-0.00168478999999922,0.000980960000000289,0.00613380499999943
"2",-0.00768769500000076,0.49233078,0.0183420699999996,-0.00197800499999987,0.00384782999999992,-0.00601217999999927,0.00551669000000047,-0.00908622000000061,-0.0119634950000016,0.12823733,-0.00165203999999887,-0.0147115300000002,-0.00468779999999965,-0.01255485,0.00195850500000032,0.00630869999999987,-0.0103692350000008
"3",7.36299999995117e-05,0.0183420699999996,0.48757937,0.00112689000000004,-0.00194303500000005,-0.00629942500000054,-0.00553995000000081,-0.0115585749999998,-0.00979043999999964,0.00616488499999995,-0.000787330000000277,-0.00419929999999943,0.00160860500000123,0.000985454999999165,-0.0020653199999999,-0.00294857999999967,0.00395626500000003
"4",0.00386902500000059,-0.00197800499999988,0.00112689000000005,0.499943795000001,-0.00624665499999946,-0.00421179000000023,0.00564408499999927,0.00893556500000139,-0.00792156000000055,-0.0136045149999998,-0.0117610950000003,0.00429595999999994,-0.00436656000000132,-0.00422658499999955,-0.00681195500000033,0.12348467,0.00340651000000066
"5",-0.00200592999999989,0.00384782999999991,-0.00194303500000005,-0.00624665499999946,0.48550783,0.00803034000000066,0.00727238000000006,0.00322295499999982,-0.00640325499999977,-0.00111599500000001,-0.00267080000000173,-0.00311818499999909,0.0205399349999993,0.00442657000000071,-0.0036041300000002,0.00842786500000061,-0.00109949499999958
"6",-0.00313184999999935,-0.00601217999999927,-0.00629942500000054,-0.00421179000000023,0.00803034000000066,0.489268749999999,-0.00913779999999824,-0.00307227500000144,-0.00498674499999983,-0.00581346999999968,-0.000982525000000936,0.0390527349999983,-0.00591729500000025,-0.0011968650000002,-0.0133858899999994,-0.000140655000000274,0.0207718000000006
"7",-0.00496833000000089,0.00551669000000047,-0.00553995000000082,0.00564408499999927,0.00727238000000006,-0.00913779999999824,0.528258194999997,-0.00714712500000135,0.00520997499999904,0.00454903499999927,-0.00204002999999979,-0.00509380499999954,-0.000929505000000798,-0.0112333199999993,-0.000446444999999935,-0.000395139999999213,-0.00230575999999866
"8",-0.00983689499999892,-0.00908622000000061,-0.0115585749999998,0.00893556500000139,0.00322295499999983,-0.00307227500000144,-0.00714712500000134,0.489891615000001,-0.000533179999998976,-0.00475496999999886,-0.00542497000000083,0.0027641700000007,-0.00558733500000002,-0.00379740999999936,-0.00063354500000036,-0.00270694999999986,-0.0028126200000012
"9",-0.0180083049999998,-0.0119634950000016,-0.00979043999999965,-0.00792156000000055,-0.00640325499999976,-0.00498674499999983,0.00520997499999904,-0.000533179999998985,0.497734235,-0.00466673000000065,-0.000506379999999819,-0.00456008999999996,-0.0023402499999998,-0.0061763499999994,-0.00320153999999984,-0.00245427499999901,-0.00590442999999975
"10",-0.00427076000000028,0.12823733,0.00616488499999994,-0.0136045149999998,-0.00111599500000001,-0.00581346999999967,0.00454903499999927,-0.00475496999999887,-0.00466673000000065,0.491959319999998,-0.00243265500000182,-0.0149483149999998,0.0101120249999997,-0.00440012999999964,0.000526819999999197,-0.0108828399999992,-0.00874972500000026
