"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"1",0.506248440000002,0.00613262499999986,-0.00113915500000001,0.11055404,-0.00727414999999977,-0.00918772500000023,-0.0113351100000008,-0.00361449500000041,0.00371507500000016,-0.00376905500000066,0.14555106,0.00909104999999966,-0.00949016000000064,-0.00479408999999942,0.000804349999999996,-0.00806127000000007,-0.00803162000000031,-0.00359142499999985,-0.00397156000000008,-0.00234980999999962,-0.00697937499999942,-0.0121482499999987,-0.00191861999999899
"2",0.00613262499999986,0.497832759999998,-0.00465347499999999,-0.00609193500000004,-0.0028918250000011,-0.00585603000000043,-0.00397642500000153,0.147674745,-0.00781277499999942,-0.0166370600000013,-0.00881530999999885,0.00358487499999959,-0.0109708750000001,1.26100000002386e-05,-0.00360756999999873,-0.00159903500000012,0.00684284000000094,0.00828476000000035,-0.0122357999999991,-0.0101672499999994,-0.00812602999999905,-0.00302816999999903,-0.011464454999999
"3",-0.00113915500000001,-0.00465347499999999,0.496819175,0.00182388499999923,0.184897705,0.00270527000000023,-0.000658270000000289,-0.00221775999999987,0.00123417000000034,-0.00406226000000052,-0.000267554999999372,0.00664142499999891,-0.00334781499999972,-0.0102126549999998,0.00272966000000067,-0.0134033249999995,-0.00476949000000071,-0.0058709050000005,0.000790205000000914,-0.00496075000000024,0.00270265500000106,-0.000925809999999084,0.196170495000002
"4",0.11055404,-0.00609193500000004,0.00182388499999923,0.50341363,-0.00298422500000055,0.0878241099999987,0.000533994999999926,-0.00262574500000069,-0.00237746999999903,-0.000388219999999613,0.116867565,0.0160835350000002,-0.00694585500000041,0.0167129549999996,-0.00202909500000054,-0.00272866999999981,0.00778645000000049,-0.0134101050000002,-0.00425695999999995,-0.00901093000000048,-0.0149103949999996,-0.00306993499999951,0.00148966000000023
"5",-0.00727414999999976,-0.00289182500000111,0.184897705,-0.00298422500000054,0.493641424999999,5.8109999999915e-05,0.000142410000000862,-3.77050000010882e-05,-0.000315519999999464,-0.00108918999999957,0.000765900000000003,-0.00168330999999967,0.158564895000001,-0.00531384500000122,-0.0078913350000002,-0.00862934500000051,-0.00232248500000017,-0.0119541599999995,-0.0025922099999996,-0.00546565000000006,-0.000566485000000235,-0.00249370499999957,0.193815385
"6",-0.00918772500000022,-0.00585603000000043,0.00270527000000023,0.0878241099999988,5.81099999999097e-05,0.507640605,0.127663335000001,-0.00578629500000119,0.00320155499999998,-0.0133089949999997,-0.00586471000000026,0.00208834499999989,-0.00485066500000005,0.00700116500000022,0.0108117299999994,-0.00813941999999914,-0.00435762999999903,-0.0030323449999994,-0.000397809999999279,0.00237782000000076,0.00528513499999954,-0.000935575000000278,-0.00928403000000105
"7",-0.0113351100000008,-0.00397642500000153,-0.000658270000000292,0.000533994999999923,0.000142410000000864,0.127663335000001,0.505405870000001,-0.00212513000000008,0.0127097900000004,-0.00482150999999858,0.00134948500000065,-0.00132570999999983,-0.00408522999999969,0.00215945000000108,0.00310294500000003,0.000950145000000649,-0.000583804999999511,0.00314275999999999,-0.00197849999999939,-0.00102789500000018,-0.00107747000000062,-0.00269462999999915,0.00231200000000009
"8",-0.00361449500000041,0.147674745,-0.00221775999999985,-0.00262574500000069,-3.77050000010831e-05,-0.00578629500000119,-0.00212513000000008,0.504663854999999,-0.00345559999999961,-0.00624085500000036,-0.0136642550000012,0.00234683499999963,-0.00488850499999979,-0.000437759999999365,0.000344295000002377,0.00926150499999979,0.00660323000000141,0.00534182499999911,-0.0175224600000004,-0.00231661499999969,0.000327355000000665,-0.00872774999999891,-0.00775705499999907
"9",0.00371507500000016,-0.00781277499999943,0.00123417000000034,-0.00237746999999903,-0.000315519999999469,0.00320155499999998,0.0127097900000004,-0.00345559999999961,0.490096605,-0.013447415,-0.000896900000000527,-0.00598708999999975,-0.0102250650000017,-0.00974424000000019,-0.000362625000000268,-0.0060453450000006,-0.0107046349999998,0.00463431999999873,-0.00985262999999918,0.161196525,-0.00361803999999994,-0.00724496999999969,-0.0073089200000014
"10",-0.00376905500000067,-0.0166370600000013,-0.00406226000000053,-0.000388219999999626,-0.00108918999999957,-0.0133089949999997,-0.00482150999999858,-0.00624085500000037,-0.013447415,0.490892835000001,-0.00558848499999857,0.0428787750000002,0.11569725,-0.00200241000000067,-0.00639358999999814,-0.000741329999999548,-0.0121315599999999,-0.00312061500000134,-0.00748197499999808,-0.00886279000000116,2.38000000148835e-06,-0.00497842000000093,0.147589195000001
