"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
4,20,"OPTIMAL",1.20322270358031,0.680999994277954,23,0.849999999999924,-0.392245463361528,1.20322270358031,1.14438588407608
