"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0.507137330000001,0.135233759999999,-0.00342573999999964,0.0919588650000009,-0.00263728999999958,-0.00070396000000034,0.00600114500000043,-0.00895841999999949,0.000161200000000962,-0.000146744999999903,-0.00456845999999858,-0.00361548999999873,0.00379914499999913,-0.0028468700000001,-0.00114219499999937,-0.00549719499999971
"2",0.135233759999999,0.50277206,0.00222269000000108,-0.00215669999999865,-0.00632122499999837,-6.13499999991537e-05,-0.0129607500000006,-0.000331640000000448,-0.00696379000000186,-0.0028774749999995,0.000299770000001053,-0.000220484999999788,0.107931185,0.000914469999997782,-0.00781951999999924,-0.00474082000000049
"3",-0.00342573999999964,0.00222269000000108,0.491535924999998,-0.0100218899999994,0.00251536500000028,-0.000301065000000668,0.00267103499999983,0.0730320100000005,-0.001236740000001,-0.0097747800000003,-0.00325816999999976,0.000732879999999445,-0.00604147499999875,0.00250812500000058,-0.00770390000000121,0.00134337500000004
"4",0.0919588650000009,-0.00215669999999865,-0.0100218899999994,0.49718277,-0.00241178500000056,0.0055255600000004,0.00275053499999978,-0.00670989000000015,0.00801283999999845,-0.00853818500000104,0.00340442999999839,3.36099999981868e-05,0.00518220500000233,0.00262586500000089,-0.00861629000000175,-0.00713189500000093
"5",-0.00263728999999958,-0.00632122499999837,0.00251536500000029,-0.00241178500000056,0.484315779999999,0.00291204999999966,-0.00471354500000146,0.00511478499999852,9.08249999971408e-05,0.0537479599999997,-0.00768187000000157,-0.000167010000001539,0.00528301500000111,-0.00648183499999965,0.00276504499999944,-0.00648105000000153
"6",-0.000703960000000337,-6.13499999991526e-05,-0.000301065000000661,0.0055255600000004,0.00291204999999966,0.505073595,-0.00368212499999957,-0.00594422500000054,-0.0117550250000005,-0.0105561650000008,-0.00746447499999954,-0.00940405499999981,0.145634924999999,-0.00453272500000142,-0.00677897499999958,0.0116034150000008
"7",0.00600114500000042,-0.0129607500000006,0.00267103499999983,0.00275053499999978,-0.00471354500000147,-0.00368212499999957,0.509040714999997,-0.0104459750000005,0.156767585000001,-0.00480288500000138,0.0574751299999988,0.0201434450000003,-0.0130243150000003,0.0339737250000018,-0.00140481499999904,0.136435425
"8",-0.00895841999999949,-0.000331640000000452,0.0730320100000005,-0.00670989000000016,0.00511478499999852,-0.00594422500000054,-0.0104459750000005,0.505967829999999,0.00188972499999977,0.00472840999999991,0.00472837999999828,0.00853137500000019,0.00207921999999997,-0.000818969999999053,-0.00624017000000077,-0.00134560500000045
"9",0.000161200000000963,-0.00696379000000186,-0.00123674000000099,0.00801283999999844,9.08249999971379e-05,-0.0117550250000005,0.156767585000001,0.00188972499999978,0.496583180000002,-0.000627010000000754,0.0239443099999984,0.00409239000000157,-0.00474316000000227,0.0257193300000013,-0.00978131999999937,0.118913310000001
"10",-0.000146744999999902,-0.0028774749999995,-0.0097747800000003,-0.00853818500000104,0.0537479599999998,-0.0105561650000008,-0.0048028850000014,0.0047284099999999,-0.000627010000000753,0.51348858,-0.00356887500000175,0.00197148499999922,-0.002500945,-0.00578478000000005,-0.00776630000000167,0.0059972099999993
"11",-0.00456845999999858,0.000299770000001047,-0.00325816999999976,0.00340442999999839,-0.00768187000000157,-0.00746447499999954,0.0574751299999988,0.00472837999999828,0.0239443099999985,-0.00356887500000175,0.496147975000001,0.0237616099999989,-0.00771047499999847,0.0556841849999997,-0.0122784950000009,0.0360019199999989
"12",-0.00361548999999873,-0.000220484999999789,0.000732879999999456,3.36099999981855e-05,-0.000167010000001541,-0.00940405499999982,0.0201434450000003,0.00853137500000019,0.00409239000000157,0.00197148499999922,0.0237616099999989,0.490765985,0.00163548499999971,-0.00636732000000067,0.0317157550000002,0.00679902000000009
"13",0.00379914499999913,0.107931185,-0.00604147499999875,0.00518220500000233,0.00528301500000112,0.145634924999999,-0.0130243150000003,0.00207921999999997,-0.00474316000000227,-0.00250094499999999,-0.00771047499999848,0.00163548499999971,0.504691605000001,-0.000940705000001413,0.00582158000000057,-0.000532370000000337
"14",-0.00284687000000011,0.000914469999997793,0.00250812500000059,0.00262586500000089,-0.00648183499999965,-0.00453272500000142,0.0339737250000018,-0.00081896999999905,0.0257193300000013,-0.00578478000000005,0.0556841849999997,-0.00636732000000066,-0.0009407050000014,0.498222815000001,-0.00787822000000106,0.0437677749999997
"15",-0.00114219499999936,-0.00781951999999923,-0.00770390000000121,-0.00861629000000175,0.00276504499999944,-0.00677897499999957,-0.00140481499999904,-0.00624017000000078,-0.00978131999999938,-0.00776630000000166,-0.0122784950000009,0.0317157550000002,0.00582158000000057,-0.00787822000000106,0.501063055,-0.00706606499999994
"16",-0.00549719499999971,-0.00474082000000049,0.00134337500000004,-0.00713189500000093,-0.00648105000000152,0.0116034150000008,0.136435425,-0.00134560500000045,0.118913310000001,0.00599720999999929,0.0360019199999989,0.0067990200000001,-0.000532370000000333,0.0437677749999997,-0.00706606499999994,0.497768225
