"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68"
"1",0.486078115000001,0.00035700999999845,-0.0109938149999985,-0.0047062600000004,0.001940744999999,-0.00196792999999847,-0.00387183999999911,0.198956295,-0.00255638499999916,-0.00747980499999945,-0.000422765000000792,0.00473507000000084,-0.003911045000001,0.00270271500000038,-0.00908402000000126,-0.000124895000001724,-0.00183724500000122,0.00693580999999988,0.0893032850000006,-0.0120791800000004,-0.00843048499999793,-0.00413439000000144,-0.00086036499999911,-0.0108431650000002,-0.000837684999999541,-0.00570287999999783,-0.00378221999999932,-0.000410865000000995,-0.000866465000000556,-0.00545945999999925,-0.000726689999999625,0.00141376499999873,-0.00452135499999931,-0.00971116999999949,0.00694291499999922,-0.0038531550000004,0.000813180000000358,-8.48399999982488e-05,0.0076944199999997,0.00269742000000065,-0.00939139000000053,-0.0156831100000011,-0.0208534900000001,-0.00334383000000061,-0.00387710499999982,0.00115938000000136,0.00908443000000111,0.0101384100000006,-0.0115120699999994,-0.00626944499999989,-0.00343308499999938,0.00389609000000077,-0.00276744499999853,0.0276222299999996,-0.00338048999999901,0.09428406,1.01849999986551e-05,0.000593510000001147,-0.00513039999999956,-0.00303664500000015,-0.0124374550000007,0.0027872750000018,-0.00474137000000117,0.000303419999999782,-0.006015735000001,-0.00551944999999938,-0.0124964000000012,-0.00336505500000058
"2",0.000357009999998452,0.488722449999999,0.0130907949999992,-0.0103722850000001,-0.000403064999997895,-0.00596261499999996,0.00706932999999968,-0.00942019000000102,0.0246059250000014,-0.0127248900000007,0.00265844499999978,0.000125854999998409,0.00101415999999939,-0.00593592999999904,-0.00992523499999746,-0.00219309499999922,0.0600184449999991,0.00107141000000087,-0.00212950500000055,-0.00704289000000019,0.0139978500000001,0.170004595,-0.0119697900000011,0.00157497500000104,0.00812251499999885,0.0416005949999985,0.17056562,0.081212019999999,0.00713336499999946,0.00229154999999724,-0.00602651000000246,-0.000198469999999781,-0.000544650000000168,0.00276346499999845,-0.00223527999999909,-0.00101762000000107,-0.00900917499999813,-0.00530331000000225,0.086736659999999,-0.0077518600000013,-0.00605206000000016,-0.00424979999999959,-0.00412987000000151,-0.00526855500000049,-0.000465685000000682,-0.00150850499999853,-0.00854910999999937,-0.005730645000001,-0.00662488500000016,0.00650658499999847,0.000499664999998429,0.00862377500000028,-0.000166295000001693,-0.00660692999999957,-0.00987029000000095,-0.00562650500000014,-0.0109068349999957,0.00425667999999773,-0.00828120500000004,-0.00735720999999874,0.00861929499999865,0.00157387999999893,-0.00119151000000229,-0.00404220000000025,0.00947597000000003,-0.0112632550000003,0.00143058000000198,0.0109154649999994
"3",-0.0109938149999985,0.0130907949999992,0.495351044999993,0.00164476000000148,-0.0101986500000022,-0.00378436999999955,0.0106463949999963,-0.0113306799999997,0.00720697000000087,-0.00525439999999926,-0.00151625999999886,-0.0144477099999982,-0.00243254499999908,-0.00854648499999765,0.105756185000001,-0.00375586999999963,-0.010173825000001,-0.00261971000000048,-0.00783199999999835,-0.00814505499999938,0.138787439999999,0.0129871500000002,-0.00309674500000017,-0.00942041500000057,-0.00379233499999878,-0.0113942599999961,0.00718515499999998,0.00230268999999966,-0.0104109149999993,-0.0128123799999963,-0.0113528899999989,-0.00812098500000003,-0.00215626000000009,-0.00524566999999827,-0.00517159499999884,-0.000467200000000554,-0.0130472050000005,0.00343530000000027,-0.00725574500000066,-0.0061702500000005,-0.000984239999997563,-0.00568287000000044,-0.00543888499999837,-0.00325224500000006,-0.00643346499999909,-0.00354461500000044,-0.00629732499999822,-0.00872615000000102,-0.00946434999999957,0.180431984999999,0.00334354000000105,-0.0169546399999993,-0.00620110499999971,-0.00141049000000143,-0.00959341499999975,-0.00111465499999932,0.00399581999999951,-0.00154512500000032,-0.00301896999999938,0.00207486500000049,-0.00543995999999839,-0.00911708999999885,-0.00844901999999964,0.000419545000000517,-0.0121301100000005,0.00162902499999819,-0.00474896499999992,-0.0122476000000008
"4",-0.0047062600000004,-0.0103722850000001,0.0016447600000015,0.500162574999999,-0.0021885099999976,0.00418415999999909,-0.0074607549999997,-0.0025995550000005,-0.00960523500000005,0.0218376199999992,-0.00456439000000161,-0.00807960500000218,-0.00831000999999994,-0.0134272549999998,-0.00477223500000106,-0.00695223000000024,0.00098997500000117,-0.0102761099999993,-0.00309935000000171,-0.00642831999999882,0.000422555000000572,-0.00229141499999954,-0.00833313999999951,-0.00241941499999795,-0.00067687500000111,-0.0117265750000033,0.00246918499999893,0.00393596000000029,-0.0151628600000004,-0.00658004500000021,-0.00158678999999993,-0.00648957499999951,-0.0143486550000013,-0.00417488500000061,-0.00767876999999956,0.152063865000001,0.00200254999999924,-0.00429551500000061,0.00273874500000017,-0.00563862500000018,-0.00780165000000122,-0.0090515899999994,-0.00442844500000108,0.0100183999999994,-0.00111057000000079,-0.0133644599999996,-0.0092774149999986,-0.00202755999999976,-0.00297580499999996,-0.00638641500000101,-0.00874272000000044,-0.000457719999999335,-0.00546764999999967,-0.00430657999999915,0.0922842049999993,-0.00453883999999944,-0.00488670499999798,-0.00334623500000108,0.136138119999999,-0.00518958999999938,-0.00797137000000078,-0.00668903999999939,-0.0015424650000005,-0.0135936450000007,0.00421253000000046,-0.000474544999999386,-0.0016753949999985,-0.0114790900000005
"5",0.00194074499999901,-0.000403064999997896,-0.0101986500000022,-0.00218850999999761,0.486227335000003,-0.0067381899999999,-0.0133286450000007,-0.00614745500000125,-4.84150000015879e-05,0.00353560500000016,0.00310125500000071,0.00649210500000245,-0.00683012499999827,-0.00434005500000038,-0.00384523000000021,-0.00180028499999972,0.010586240000002,0.161946165,0.0033874550000009,-0.00107851499999803,0.00491221999999826,0.00319821499999938,-0.0104459550000005,-0.00632014000000045,-0.0120978749999999,0.00228684000000239,-0.00244888499999949,-0.000562124999999003,-0.00707661499999817,-0.0128423849999971,-0.00169733499999903,7.98849999996505e-05,-0.0135038249999996,-0.00775846499999919,-0.00453223999999822,-0.00158877999999763,-0.00390274999999973,-0.0023867500000002,0.00822388500000195,-0.00225974999999904,-0.00468920499999999,0.00810870500000129,0.000788260000000407,-0.00535817500000015,-0.00415162000000056,-0.00429872500000265,-0.010045210000002,-0.00353046000000208,-0.000965924999999337,-0.00621524499999925,-0.00508797999999867,-0.00570745000000105,-0.00820025999999858,-0.00799872000000204,0.00172371000000031,-0.00259829000000119,-0.00431937500000254,0.000386900000002372,0.00929916999999997,0.00283655999999939,-0.00217512999999891,-0.00618639499999968,0.00554375500000352,-0.00677722999999904,-0.00315182999999913,-0.00857154000000174,-0.0102049100000016,0.00204568500000107
"6",-0.00196792999999848,-0.00596261499999996,-0.00378436999999954,0.00418415999999909,-0.00673818999999991,0.502666675000001,-0.0120923999999985,0.00100933000000071,0.013722685000001,0.103644399999999,-0.00105436499999954,-0.0018177449999986,-0.0016939800000025,0.0108827949999985,-0.00947113500000072,-0.00967037500000183,-0.0110455000000008,-0.00655494999999952,-0.00333907999999861,-0.00815194500000185,-0.011490564999998,0.00139742000000125,0.00862336000000002,0.0117139649999982,-0.00572233999999895,0.00108677500000102,0.00236356000000145,-0.00760527000000149,-0.00549923000000013,-0.0117550350000009,-0.00642705500000037,-0.00405339500000159,0.000555495000002752,0.00411523500000043,-0.00193669000000122,-0.000925370000001077,-0.000754174999999288,-0.00459476999999852,-0.00492410500000109,-0.0120949449999986,0.00767521000000006,-0.0056380100000006,0.00291781500000146,0.170623580000001,-0.00306758499999981,-0.00994292999999941,0.00396780000000013,0.00591549500000153,-0.0101276549999998,-0.00144922999999923,0.000683334999999799,-0.00357350499999898,0.00249224000000018,-0.000770724999999904,0.00486798000000052,-0.00618225000000041,0.00401862999999909,0.0116930650000002,0.00912901499999964,-0.00458209500000026,-0.00172226500000174,-0.0069133500000002,0.00318354499999935,-0.00155901000000109,0.00387894000000014,-0.00651661000000038,-0.0035969349999988,-0.0098891149999987
"7",-0.0038718399999991,0.00706932999999967,0.0106463949999963,-0.00746075499999969,-0.0133286450000007,-0.0120923999999985,0.491862390000001,-0.000803579999999152,-0.00311145999999898,-0.0065847749999992,0.00228420000000108,-0.00267705999999895,0.00117538499999888,-0.00478960000000019,-0.00194536000000139,-0.00396564500000128,-0.00232839500000263,0.117983250000001,0.00212066000000161,-0.00617233000000089,-0.00216578999999915,0.00813303999999921,-0.00029423999999998,-0.00561278500000039,0.1587296,-0.00719988999999733,0.000711320000000545,-0.00325923000000204,-0.00408537999999991,0.00167123999999982,-0.00817332499999975,0.00200629999999939,0.113447025000002,0.00281313999999942,-0.0135394250000014,-0.00292427999999991,-0.00340563500000069,0.00413055500000053,-0.00108197000000128,-0.000591024999998631,-0.00494835499999935,-0.0114959750000001,-0.00781512999999882,-0.0071350549999998,-0.00863431999999941,-0.00825582499999863,-0.00385832499999917,-0.00454710500000046,-0.00985705499999915,0.00617832999999832,0.000107875000000121,-0.010676725,-0.00393294500000011,-0.00363956000000127,-0.0135078700000001,-0.0033792800000001,-0.00804032500000075,-0.00262231499999964,-0.00331832,-0.00851390500000106,-0.00216729000000058,-0.000226645000000927,-0.00323718500000082,-0.000166764999999837,-0.00657126500000034,0.00846062000000097,0.00310111000000107,-0.00498411499999977
"8",0.198956295,-0.00942019000000102,-0.0113306799999998,-0.0025995550000005,-0.00614745500000126,0.00100933000000071,-0.000803579999999152,0.489447440000001,-0.00604450499999941,-0.00655963499999985,-0.00233030499999978,-0.000505440000000033,0.00329681499999923,-0.00566939000000046,-0.0124242700000003,0.00136469999999867,0.00529597999999829,-0.00132706499999865,0.0938285449999995,-0.00172855500000057,-0.02035081,-0.00524068999999964,0.00487757499999981,-0.0109539850000012,-0.00378345999999939,-0.00670226999999983,0.000850809999999381,-0.00477256500000066,-0.00238682000000065,-0.00808653500000016,0.00972866000000093,-0.00778998499999986,-0.00324978499999897,-0.00754185999999948,-0.004689510000002,-0.00335687999999972,0.00304137999999958,-0.00135575999999976,0.00337331999999845,-0.00360151500000043,-0.00230490499999937,0.0423561399999988,-0.0153676199999992,-0.0048382849999989,0.00735657000000152,-0.00192424999999972,-0.0109956950000008,0.00780010500000014,-0.00736353000000069,-0.0100023699999999,0.016517455000001,-0.00536751499999933,-0.00477561499999975,0.0458184200000006,-0.00431324499999907,0.13308423,-0.00907866499999935,-0.00450913499999921,-0.00502732500000043,-0.0094117749999996,-0.00924628000000084,-0.00167374999999943,-0.0118374350000012,-0.00406482500000098,-0.00911618500000122,-0.00513319999999959,-0.00845009500000007,-0.00489394999999965
"9",-0.00255638499999916,0.0246059250000014,0.00720697000000088,-0.00960523500000005,-4.84150000015847e-05,0.013722685000001,-0.00311145999999898,-0.00604450499999941,0.496939444999998,-0.00974998499999962,-0.00604730499999953,0.016684255000003,0.00273226999999997,-0.00811049500000162,-0.00949680500000005,-0.00335463500000225,-0.00718177499999841,-0.00308766999999991,-0.00349256999999884,0.000642279999999401,-0.00298390500000042,-0.0115254550000002,-0.0140230500000002,-0.00684526500000246,9.96600000011299e-05,0.134946945000002,-0.0115481349999986,0.0576004799999999,-0.00618713000000125,-0.00670650499999792,0.00086308500000164,0.00108869999999881,-0.00107079499999748,-0.00805524499999832,-0.00481133000000158,-0.00715391999999917,-0.00400558999999865,-0.00647584499999986,-0.00347994499999989,-0.00234101999999949,-0.00606566999999874,0.00973465999999962,0.000715925000001775,-0.00256601999999816,-0.00194071999999885,-0.00144871000000064,0.134607294999998,-0.00210400999999951,-0.00840755000000069,-0.00521326499999839,-0.0144086099999979,-0.0115700949999994,0.00166169000000083,-0.00311590999999994,-0.0138714599999979,0.00239980999999995,0.163293089999997,-0.00449090999999762,-0.00432032500000115,-0.00872051500000071,-0.00468678000000032,-0.0130371750000002,-0.00170980999999778,-0.00473969500000196,0.00529697999999984,-0.0118094200000002,-0.00548108000000213,0.00477697500000163
"10",-0.00747980499999945,-0.0127248900000006,-0.00525439999999927,0.0218376199999992,0.00353560500000016,0.103644399999999,-0.0065847749999992,-0.00655963499999986,-0.00974998499999963,0.495860689999999,-0.00527941000000082,-0.00253981999999989,-0.0040081100000012,0.00391085499999936,-0.00353489499999999,-0.0107965950000005,-0.0074049000000002,-0.0115993899999993,-0.00969840499999931,-0.00985719000000212,-0.00157008499999924,-0.00575542000000026,0.0176450950000016,0.0154177349999997,-0.0123432000000001,-0.00844954000000246,0.0133894750000006,-0.000509130000000711,-0.00973249500000087,-0.00256673000000129,0.0112621999999992,-0.0132540400000002,-0.00547479499999825,-0.00220810499999962,0.00479074999999969,0.0183404499999997,-0.00581312999999928,0.146067179999999,-0.00789019500000104,-0.00210170999999918,0.0125620900000009,-0.00544186499999904,0.00953817500000014,0.047577165000001,-0.0135665349999999,-0.0151808249999993,0.000673199999999956,0.00129669000000031,-0.00514301500000204,-0.00404575999999946,-0.00700894000000127,-0.00426734000000014,0.00912169000000037,0.00641475499999979,-0.00175974999999941,-0.00915510000000062,0.00128527500000188,0.0180356600000005,0.0228677650000004,-0.00078687999999962,0.000312395000000225,-0.00968957000000057,0.00236864999999991,-0.0102363450000011,0.00309023500000038,0.136088290000001,0.000795090000000723,-0.000441169999999875
