"ID","iter","ns","bv","p","r"
"515506",22,20,1.32540316639106,0.0491345695641117,1
"515525",22,20,1.2790107717761,0.0387640477581288,1
"515542",22,20,1.24748834351135,0.0199652636941715,1
"515560",22,20,1.19771849949646,0.0206684240455125,1
"515575",22,20,1.30200192523382,0.0207447449290222,1
"515577",22,20,1.69662852262655,0.0425455769266234,1
"515588",22,20,1.36878371065656,0.0542253061554653,1
"515608",22,20,1.42281720590098,0.0315198758816926,1
"515615",22,20,1.34748112622685,0.036846644814127,1
"515622",22,20,1.28627171120654,0.0316171186884682,1
"515631",22,20,1.2192399686916,0.0279589285361809,1
"515634",22,20,1.21441765720482,0.0148086861065085,1
"515644",22,20,1.31354811756775,0.0268935124919007,1
"515715",22,20,1.27200392274518,0.037785186647609,1
"515718",22,20,1.13295796741632,0.012449686672572,1
"515730",22,20,1.19813411799641,0.0152051737751726,1
"515767",22,20,1.39892610594192,0.0551800963201388,1
"515780",22,20,1.28731041585485,0.033104587719816,1
"515794",22,20,1.46327226924596,0.0383512027409304,1
"515854",22,20,1.10678954334321,0.0100215103717838,1
"515863",22,20,1.32922985634684,0.0466902911940576,1
"515864",22,20,1.57979261536726,0.0762110660601315,1
"515866",22,20,1.78806843802266,0.0831689837990288,1
"515879",22,20,1.19246101889436,0.0139597957484762,1
"515909",22,20,1.07835584771408,0.0108744480976604,1
"515922",22,20,1.14893668314989,0.0130199492655514,1
"515924",22,20,1.15976348553774,0.012361732884369,1
"515932",22,20,1.44717318933328,0.0280325316524922,1
"515969",22,20,1.09392617924474,0.0158971946149295,1
"515974",22,20,1.29405065594201,0.0301484667346531,1
"515976",22,20,1.21236549795519,0.0388723737872219,1
"515979",22,20,1.35606061674219,0.0129730223210026,1
