"ID","iter","ns","bv","p","r"
"515028",21,10,1.30069818910856,0.108013721309942,1
"515080",21,10,1.32156444911796,0.0896030369468474,1
"515082",21,10,1.2751107662496,0.033923971380918,1
"515097",21,10,1.27115815419938,0.0331411213600466,1
"515173",21,10,1.728241070808,0.149999964787611,0.999999765250741
"515208",21,10,1.28981507895115,0.0714081496682064,1
"515265",21,10,1.51052565518827,0.149999953478872,0.999999689859147
"515333",21,10,1.31335296408463,0.130753778996221,1
"515413",21,10,1.26798235284852,0.0388012477339391,1
"515415",21,10,1.27746416718291,0.0443532835765717,1
