"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
24,10,"OPTIMAL",1.39561899453367,0.357000112533569,16,0.850000052419608,-0.112690292534742,1.39561899453367,1.37871545065345
