"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",0.499654944999998,-0.00676688000000055,-0.00304059499999857,0.1538244,-0.00873910999999988,-0.0039924599999998,-0.00128043500000008,-0.00513985000000133,-0.000313374999997967,-0.00408603500000002,0.0711488200000008,-0.0134150250000004,-0.00719122000000109
"2",-0.00676688000000054,0.50518302,-0.00314375000000031,-0.00484144999999978,0.0248613099999997,-0.00788262500000007,-0.000623920000000231,0.023187295000001,-0.0139437499999999,0.0039732199999996,-0.0142870650000003,0.0290727450000004,-0.00589599500000032
"3",-0.00304059499999855,-0.0031437500000003,0.494478485000001,-0.0087247299999995,-0.0130595900000005,-0.00708308999999907,0.00685115500000028,-0.00330917499999935,-0.003744295000001,-0.00720260499999957,-0.00673581000000062,-0.00745033499999925,-0.0120352749999995
"4",0.1538244,-0.00484144999999977,-0.00872472999999951,0.493865644999999,0.00562664000000075,-0.00321853500000112,-0.00214451500000024,0.0058094749999986,-0.00496734999999822,-0.0040156900000007,0.0414208250000003,-0.00985781500000075,-0.00789930499999976
"5",-0.00873910999999988,0.0248613099999997,-0.0130595900000004,0.00562664000000075,0.493587044999998,-0.00567178500000037,-0.0111861649999989,0.115528385,-0.00516944499999904,-0.00460525999999954,-0.00659572500000077,0.119682039999999,-0.00634876999999939
"6",-0.0039924599999998,-0.00788262500000007,-0.00708308999999907,-0.00321853500000113,-0.00567178500000036,0.488238010000001,-0.00863014999999885,-0.00320853999999938,0.0136323,0.0122379950000012,0.13976091,0.00465437000000138,-0.0142319600000002
"7",-0.00128043500000008,-0.000623920000000227,0.00685115500000027,-0.00214451500000024,-0.0111861649999989,-0.00863014999999885,0.498156425,-0.00479630500000109,-0.00798703000000039,-0.00728286999999945,0.00224478000000024,-0.00986177500000016,-0.0031751250000006
"8",-0.00513985000000134,0.023187295000001,-0.00330917499999934,0.00580947499999861,0.115528385,-0.00320853999999938,-0.00479630500000109,0.492210505,-0.00415469500000001,0.00283386500000001,-0.00544042500000012,0.124959895000001,-0.004222739999999
"9",-0.000313374999997961,-0.0139437499999999,-0.003744295000001,-0.00496734999999821,-0.00516944499999904,0.0136323,-0.00798703000000037,-0.00415469500000001,0.50204703,0.000713489999999937,0.00690467499999899,-0.00998073999999869,-0.00835667499999894
"10",-0.00408603500000002,0.00397321999999959,-0.00720260499999957,-0.0040156900000007,-0.00460525999999954,0.0122379950000012,-0.00728286999999945,0.00283386500000001,0.000713489999999946,0.49779805,0.0102297650000004,0.156922305000001,-0.000364404999999864
"11",0.0711488200000008,-0.0142870650000003,-0.00673581000000062,0.0414208250000003,-0.00659572500000077,0.13976091,0.00224478000000023,-0.00544042500000012,0.00690467499999898,0.0102297650000004,0.50142581,-0.00519394999999943,-0.000739544999999702
"12",-0.0134150250000004,0.0290727450000004,-0.00745033499999924,-0.00985781500000076,0.119682039999999,0.00465437000000138,-0.00986177500000015,0.124959895000001,-0.00998073999999868,0.156922305000001,-0.00519394999999942,0.493522315000001,0.00484080500000061
"13",-0.0071912200000011,-0.00589599500000033,-0.0120352749999995,-0.00789930499999976,-0.0063487699999994,-0.0142319600000002,-0.0031751250000006,-0.004222739999999,-0.00835667499999894,-0.000364404999999863,-0.000739544999999703,0.00484080500000061,0.505901580000001
