"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56"
"14",-0.00132572999999903,-0.00167226500000013,0.0059480649999998,-0.00442593500000001,-0.00869132499999896,0.0131281799999987,-0.0119534949999992,-0.011330505000001,-0.0049070399999997,0.00204921999999985,-0.00419587500000018,0.000819359999999854,-0.00343713500000004,0.498609195000001,-0.0102022349999994,0.000581659999999966,0.12336844,-0.00303156999999984,-0.00522156999999896,-0.00144162000000013,0.0017633750000001,-0.00150696000000171,0.149099935000001,-0.0111659699999988,-0.011103094999999,-0.00288280500000015,-0.00739469499999931,-0.00182521,-0.00344925000000141,-0.000284995000000116,-0.00568151500000079,-0.00746126000000102,-0.00604456000000098,0.00640140999999969,-0.00706430499999992,-0.00938370500000001,9.221500000047e-05,-0.00756038499999968,0.151060505,-0.00666882499999854,0.0016773700000006,0.00285746999999978,-0.00171862500000014,-0.00894254000000119,-0.00762181999999925,-0.00676867499999931,-0.00610348499999842,-0.0160974149999998,-0.00459576499999952,0.00116039500000032,0.00291872499999964,-0.00309224000000094,0.00453111499999883,-0.000775174999999587,-0.00785927999999961,-0.00046414000000026
"15",0.00773110499999942,-0.00352285999999967,-0.00213323500000051,0.0102107800000001,-0.00711919999999942,-0.00960005999999959,-0.00382060000000057,-0.00775765500000002,0.00776901500000013,-0.00560395500000016,0.00166141500000061,-0.00359040999999973,-0.000193300000000618,-0.0102022349999994,0.497205009999999,-0.0073588450000001,-0.0117577449999998,-0.0142970449999996,-0.0147223099999992,-0.00524576499999963,-0.00596085999999941,-0.0097839450000005,-0.0120674800000001,-0.00704009000000063,0.0141196050000007,0.00188712499999979,0.00474373499999978,0.00560057499999985,-0.00275448499999984,-0.00636549499999931,-0.00246058999999924,-0.00934261500000047,-0.00147301999999914,-0.00515377500000065,0.00299179000000058,-0.00868098000000012,-0.00130058499999871,-0.00557172500000021,-0.00398726000000008,-0.00466063499999954,0.00654013500000066,-0.0117658349999994,-0.00916731499999949,-0.00662985499999945,-0.01132804,-0.00493890500000204,0.00307989499999944,0.00596516000000012,-0.00182995500000117,-0.013368539999999,0.000998990000000237,-0.0105513300000001,0.000482910000000459,0.00185846999999821,0.00189487999999994,-0.00159681500000011
"16",6.06449999993667e-05,0.00399267500000025,0.00128497999999968,-0.00682786499999991,-0.00615642000000072,-0.00264302499999942,0.00157122500000067,0.00144456000000082,0.00191974999999927,-0.000198079999999857,0.00622459500000052,-0.00938322499999951,-0.0122758049999994,0.000581659999999956,-0.0073588450000001,0.500960570000001,0.00173548500000128,-0.0166693549999999,-0.0123000300000006,0.0113147549999995,-0.00806542499999945,0.000838664999999793,0.0475092850000012,-0.00594637500000038,0.000717739999999736,-0.00942659999999971,-0.00171142499999907,-0.00841832000000039,-0.0081672700000003,-0.00789859499999996,-0.00450265999999965,-0.00753514499999939,-0.00969658999999906,-0.00143291500000035,0.00881419000000015,0.000433220000000802,0.008109715,-0.0069481699999995,-0.00260702999999952,0.000443519999999777,-0.00727860000000029,0.00614527500000098,-0.00695233000000118,-0.00700655000000034,0.132219885,3.98099999998294e-05,-0.00635833500000005,-0.00917480500000066,-0.00481406000000063,-0.00542447000000067,-0.00897917999999891,-0.0101147650000001,0.00895667999999912,-0.00459275499999944,0.00988590000000053,-0.00826327000000059
"17",-0.00377194499999982,-0.00529953999999985,-0.011753405,0.00114707499999937,-0.0115348199999993,-0.00432872000000153,-0.000469729999998978,-0.00621242500000126,0.000927884999999607,-0.00368386499999955,0.00112831999999992,-0.0074886750000001,-0.00420214499999939,0.12336844,-0.0117577449999998,0.00173548500000128,0.499145744999999,0.00255794000000032,-0.011005954999999,-0.00212698000000035,-0.00696415999999874,-0.00666007499999994,0.131277069999999,-0.00173455499999912,0.000451515000000188,-0.00361889499999978,0.0016281800000004,-0.00226722500000023,-0.0125700250000017,-0.00103016000000079,-0.0080666899999997,-0.00749981000000002,0.00154445499999933,0.00684094500000039,-0.00582161999999987,-0.00351191499999966,0.00408760499999994,-0.00772821999999908,0.153737994999999,-0.0181966049999992,-0.00347895499999945,0.00213020000000007,0.00385788999999945,-0.00504499500000084,-0.0105013849999998,0.000485929999999977,-0.00441205499999951,-0.0123970200000006,-0.00175555499999992,-0.000794765000000544,-0.00622181499999933,-0.00252005499999967,0.00816583999999908,0.004131375,-0.00844192999999975,0.000133759999999038
"18",-0.00950341999999954,-0.0102979699999994,-0.00411498000000093,-0.000236125000000322,-0.00619471499999933,-0.0134067150000001,-0.000713985000000142,0.000213764999999904,-0.0109840749999997,-0.0113307349999995,-0.0114978699999998,0.13960037,0.00391738999999991,-0.00303156999999983,-0.0142970449999996,-0.0166693549999999,0.00255794000000033,0.526838255000001,-0.00295284999999974,0.00125322999999975,0.00109025499999998,-0.00281187500000018,-0.00676511999999928,0.00530694000000037,0.00184046000000063,-0.00623287499999977,0.00122329499999992,-0.00763308499999952,-0.00463070000000014,0.00722451000000008,-0.00140999499999969,0.00355803000000015,-0.00806631999999934,-0.00283537500000095,0.00721441500000008,-0.00113321500000068,-0.000713235000000307,-0.00589466500000038,-0.0105001150000001,-0.01028444,-0.00502992000000017,-0.0104520299999997,0.0012666850000002,-0.000280825000000175,-0.0108325750000001,-0.0152369950000009,0.00124375000000054,-0.00817992000000078,-0.00838083500000069,0.12386401,0.00904781499999944,0.00858915500000015,-0.01528605,-0.00633299000000063,0.00148986000000095,0.00274155499999977
"19",-0.00668704999999974,-0.00636338999999984,-0.00152223500000019,-0.0110119099999994,-0.000397789999999441,-0.0149380749999997,0.00945805499999991,0.000260584999999617,0.000437770000000875,0.0062120550000001,-0.0159445449999998,-0.00245924999999977,-0.0138403550000001,-0.00522156999999896,-0.0147223099999992,-0.0123000300000006,-0.011005954999999,-0.00295284999999973,0.492866550000001,-0.0120868299999999,0.157748384999999,0.0039695299999995,-0.00854232999999972,0.00312793999999984,-0.0104006349999999,-0.00458899500000092,0.00207367999999929,0.00477386000000011,-0.0122518549999999,-0.00867309999999878,-0.00885390499999941,0.138728955,-0.0133060299999998,-0.00492636000000005,0.000502264999999764,-0.0023758750000009,-0.00152848500000079,-0.000130725000001446,-0.0106542050000005,-0.00790336999999994,-0.00164682500000054,-0.00781100000000032,-0.00272752999999889,-0.0030284600000002,0.00092639499999967,0.00557666499999954,-0.00838286500000006,0.136692005,0.00167945499999922,-0.0120232449999994,-0.00657329000000053,0.11549401,0.00131891499999902,-0.00195165499999997,-0.00498216500000083,-0.00780682499999967
"20",-0.00611699499999994,-0.00897826499999934,0.000391764999999499,-0.00204413499999958,-0.00542370000000045,-0.00460853000000059,-0.000965370000000213,-0.00423349000000041,-0.00691813000000042,0.00840624499999999,-0.0108778800000004,0.00140225000000013,-0.00613102499999997,-0.00144162000000014,-0.00524576499999964,0.0113147549999995,-0.00212698000000035,0.00125322999999975,-0.0120868299999999,0.501971984999998,-0.00703213999999985,0.00176886499999982,0.000919014999999459,-0.0078125550000003,-0.0061843800000008,-0.01016821,0.000681344999999701,0.00315725500000109,0.00341847499999958,0.0984512849999991,0.0264125049999998,-0.00347616999999914,-0.00921613999999997,-0.0031496549999999,0.00830015999999954,-0.000960335000000439,-0.00866574000000077,-0.00390897499999934,0.00681406499999987,-0.00592040999999999,-0.0101666300000006,-0.0100096249999997,-0.0043427799999994,-0.00764772000000062,0.02628736,-0.0010800100000001,-0.00985398000000004,-0.0119596900000002,-0.0110333749999989,-0.00789076500000043,-0.0126306199999997,-0.00130919499999966,0.00849824999999928,-0.00853677499999975,0.000140109999999692,0.00545752499999941
"21",0.000870919999999628,-0.00910356000000025,-0.00591941500000037,-0.00378001999999966,-0.00413483500000136,0.113495235,-0.000240294999999881,-0.00692532999999929,-0.0117647600000004,-0.0077014150000002,0.0128949400000005,0.000811535000000462,-0.00639816999999922,0.0017633750000001,-0.00596085999999942,-0.00806542499999945,-0.00696415999999874,0.00109025499999999,0.157748384999999,-0.00703213999999986,0.488853315,-0.00843262499999995,0.00231185500000084,-0.00296091500000092,0.0170066700000005,-0.00736172000000005,-0.00607836999999976,0.00619663500000054,-0.00538534999999958,0.000136294999999907,-0.00711893000000009,0.159972225000002,-0.00968840499999905,-0.00845176500000017,-0.00341893500000027,-0.000311679999999466,-0.0114473650000003,-0.00380181000000029,-0.00442373000000059,-0.00635185000000075,-0.00556124500000057,0.0211871450000011,-0.00369784500000033,-0.00831112000000049,0.00387462500000004,-0.00582074999999924,-0.00280171999999983,-0.00777484499999954,-0.00388422500000045,-0.0114264750000011,-0.00823096499999941,0.12107099,0.00228181499999951,0.00198132500000018,0.00361375500000007,-0.00936169500000082
"22",-0.000951704999999541,0.00486133000000164,-0.00780194999999944,-0.00110018000000037,-0.00463435999999977,-0.00921814999999977,-0.00347221500000015,0.212736250000001,0.000874254999999538,0.147470545,-0.0100723199999997,-0.0120429750000004,-0.00916926500000073,-0.0015069600000017,-0.00978394500000051,0.000838664999999793,-0.00666007499999994,-0.00281187500000018,0.00396952999999951,0.00176886499999981,-0.00843262499999995,0.498278010000001,-0.00370613500000116,0.00249869999999997,-0.00540169500000028,-0.00591257000000059,-0.0067796950000002,-0.0027482200000009,0.0939768750000004,-0.00441910499999996,-0.00605676499999955,-0.00967498999999884,-0.00168594999999966,0.00680012499999961,-0.0267205599999993,-0.0041227899999995,-0.00412971999999841,-0.0170487249999993,0.000385810000000022,0.000292469999999675,-0.00296026999999965,-0.00154930499999982,0.00744402499999842,-0.01013347,-0.0107548500000001,-0.00452959500000105,-0.00277835499999863,-0.00589268500000065,-0.0115565599999992,-0.00783531499999947,-0.0068614899999996,-0.000850700000000366,-0.0068866699999994,-0.00560656000000095,0.00754010500000079,-0.00970255499999981
"23",-0.0122170950000003,-0.0104698950000002,-0.00294410999999951,-0.00793244999999966,-0.00308826999999997,-0.000279860000000251,-0.00877529499999963,-0.00133351500000062,0.00228302000000032,-0.0018048450000006,0.00764026500000028,-0.001030754999999,0.00272594000000159,0.149099935000001,-0.0120674800000001,0.0475092850000012,0.131277069999999,-0.00676511999999929,-0.00854232999999972,0.000919014999999453,0.00231185500000085,-0.00370613500000117,0.490516785000001,-0.00903846999999964,0.00818665000000059,-0.00381857500000049,-0.00974214499999869,-0.00482416000000032,-0.00312324000000128,0.00273551999999874,-0.00933318000000027,-0.00384660999999927,-0.0100574249999999,0.00073016999999982,-0.00632239000000019,-0.00739299499999836,-0.00486442499999913,-0.00133982499999943,0.136854720000001,-0.00548018000000027,-0.00136184499999944,-0.0103029599999994,-0.00130245500000153,-0.00529276500000036,0.09997657,-0.00650459499999974,-0.00646241999999802,-0.0104228350000006,-0.00817648999999955,-0.00494993000000046,0.00215331500000024,-0.00561567999999937,-0.0021114950000005,0.000197620000001129,-0.00869426500000063,-0.00655948500000124
