"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43"
"11",-0.0102130349999999,-0.000642844999999291,0.000179179999999517,0.000118335000000472,-0.00889889000000055,-0.00928036499999974,-0.00648523499999974,0.00959060999999993,0.08728582,-0.00390193499999976,0.500796805000002,-0.00473503500000152,-0.00562111499999984,-0.00414022000000079,0.0054299749999994,-0.00524890499999979,-0.00670439999999882,-0.00685314499999943,-0.00784401999999946,-0.0043123550000006,-0.0110467300000004,-0.0068144149999993,-0.0107410799999999,-0.00606982000000043,-0.0132687949999997,-0.0184643249999994,0.00245503000000038,-0.00665599500000066,-0.00931115500000008,-0.00364647,-0.00612301000000075,0.109149615000001,0.00113156999999987,-0.00182057499999936,-0.00352171000000033,0.000592179999999734,0.0723728250000001,0.00150988500000146,-0.00841375000000238,-0.00130934999999989,0.140505195,0.00401868500000028,0.00355668500000084
"12",-0.0085687449999998,-0.0104572700000001,0.00916553500000032,0.000894919999999214,-0.00063417499999911,0.10459307,0.000920064999998171,0.00290899500000008,0.0484671949999999,-0.00706259999999966,-0.00473503500000152,0.492264305000001,-0.00811214999999945,-0.00973469499999949,-0.00379376000000179,0.0261254500000003,0.000250984999998952,-0.0187098150000007,-0.0110333949999987,-0.0142823250000008,-0.0158383000000007,-0.00337774999999989,0.00163343000000077,-0.0132558000000003,0.00603645500000181,0.00166507500000003,-0.0103871350000003,0.000533034999999364,-0.0129913699999996,0.00270580999999956,-0.0162292850000004,-0.0111157099999987,-0.000527774999999038,0.000425584999999891,-0.00586691499999919,-0.00484523499999939,0.0140584849999987,-0.00735894999999929,0.13698149,-0.00178465000000064,0.00330838500000088,-0.00733667499999964,-0.00652004500000031
"13",-0.0114250799999997,0.0129733600000005,-0.00496370999999976,0.00268576500000064,0.077067715000001,0.00332292000000046,-0.00578176000000002,-0.0094037650000021,-0.00171689499999994,-0.00471723999999926,-0.00562111499999984,-0.00811214999999944,0.490338735,-0.00905849500000009,-0.0067800749999998,-0.00255330499999941,-0.00614430000000023,0.00208941499999953,-0.000798000000000471,-0.00190629000000007,-0.0104212900000003,0.00329919499999981,-0.0124635000000004,-0.00579722000000042,-0.00206540000000171,0.110640915,-0.00644996999999939,-0.00637455000000026,0.000971189999999979,-0.00694082999999904,0.0316780749999994,0.00153344999999934,-0.00190924000000062,0.00644022000000081,-0.00371945499999902,-0.00491144999999824,-0.00151449999999905,-0.00986887499999946,-0.00592900999999935,-0.00783505499999959,-0.000246785000001442,0.00414557000000043,0.000829864999999529
"14",0.00392239500000005,-0.0039493000000013,-0.00619821999999891,-0.00431596499999833,-0.00183087500000068,-0.00522863500000099,-0.00586511999999951,0.137340655000001,-0.00925121500000009,0.00765594499999996,-0.00414022000000079,-0.00973469499999949,-0.00905849500000009,0.504905935,0.00342581000000154,-0.00626238000000104,-0.00912155499999997,-0.00864301000000091,-0.0109484399999993,0.138094975,-0.00201745499999945,-0.00293506499999966,-0.0109575700000009,0.00685932499999992,-0.00141620000000077,-0.00238313499999817,0.00136536499999875,-0.000770134999999832,-0.000673405000001867,-0.0124723700000014,-0.00634004999999828,-0.0156572600000014,-0.0115530199999998,-0.00575953500000111,-6.98999999932369e-06,-0.0156151550000005,-0.0107041850000001,-0.000225995000002376,-0.000416475000000154,-0.00275238500000158,-0.0123720899999996,0.00482116499999941,-0.00370043999999946
"15",-0.00381499000000066,0.00147926999999748,-0.00458888999999954,-0.00521531000000164,-0.00728501499999955,-0.0104311249999999,-0.00539365499999928,0.000462270000000605,-0.00810770500000111,0.14607198,0.0054299749999994,-0.00379376000000179,-0.00678007499999979,0.00342581000000153,0.492877420000001,0.0887637599999988,-0.00621581000000002,0.00205120500000079,-0.00919755500000017,-0.00880079499999979,-0.0036604750000007,0.0119366199999983,-0.00562307500000088,-0.0102677300000002,-0.000835450000001518,-0.00415076999999841,-0.0134628299999994,0.00162929999999984,0.000899194999999498,-0.0087601399999997,-0.0109588349999997,0.00174262000000083,-0.00726645499999985,0.0046732000000016,-0.00166072500000082,-0.00108606999999911,0.00698499499999749,-0.0129132350000013,-0.00929153000000071,-0.0113045499999998,0.00589989999999902,0.00570717499999881,-0.00423217999999979
"16",-0.000512245000000491,0.00227114000000016,0.028509,-0.00621776999999994,-0.0116898900000009,0.0192806350000005,0.1879426,0.0014769300000002,-0.000927119999999801,-0.00207939000000142,-0.00524890499999979,0.0261254500000003,-0.0025533049999994,-0.00626238000000104,0.0887637599999988,0.496017710000001,0.00143129999999912,0.000971164999999885,-0.00509281500000004,-0.00296132999999938,-0.0137484099999984,-0.00791793999999978,-0.00833423499999781,-0.00783381499999789,-0.00488571999999788,-0.00042101500000126,-0.00822273000000231,-0.00502971499999983,-0.00509046999999949,0.00450789499999968,-0.00342323500000012,-0.000375790000001394,0.00492156499999989,-0.0113250650000018,0.107347195,0.00137550499999944,-0.00259368999999931,-0.00150388500000065,0.00818792000000172,-0.00496871500000189,-0.0117245200000003,0.000235645000000793,-0.0108258099999989
"17",-0.0015993850000013,-0.0074284899999997,-0.000663119999999938,0.00485928499999886,-0.00170043000000074,-0.00420574500000101,0.0119593899999993,-0.00864044500000026,-0.00309887500000068,-0.00201113499999975,-0.00670439999999882,0.000250984999998954,-0.00614430000000023,-0.00912155499999997,-0.00621581000000002,0.00143129999999913,0.493251829999996,-0.00249004499999944,-0.00398741500000015,-0.00772324499999947,0.153851325,0.00198396500000062,-0.0158687299999986,0.12664038,-0.00483522000000018,0.00192600499999999,-0.00276888000000122,-0.00511205499999993,0.148087979999999,0.00327202500000092,-0.00356178499999987,0.00305720000000027,-0.00643868000000015,-0.00791205499999816,-0.00232114499999929,0.00498073500000055,-0.00985511999999978,0.00421852500000052,-0.00733069999999983,-0.00983776499999902,-0.00481070499999853,0.00397004000000048,-0.0116023800000004
"18",-0.00842554500000143,-0.0032365500000016,-0.00976117499999989,0.0766950900000007,-0.00545153499999979,-0.00948159000000021,-0.00338405499999823,-0.0161833799999987,-0.0113434099999997,0.00304782499999914,-0.00685314499999942,-0.0187098150000007,0.00208941499999953,-0.0086430100000009,0.00205120500000079,0.000971164999999885,-0.00249004499999944,0.508014920000004,0.129823569999999,0.000869939999998625,-0.0102373399999988,0.141954690000001,-0.011918565,0.0033920499999998,-0.00766526000000211,-0.0041905150000002,-0.00461440000000082,-0.000592574999999353,-2.48850000017632e-05,-0.00243038999999937,-0.00117617999999974,-0.00484344000000128,0.000476739999997868,0.00284211999999906,-0.00488034500000101,0.245471859999998,-0.00792687499999874,-0.000447195000000033,-0.00445544499999894,-0.0014623950000004,-0.00874990499999901,0.0015916499999998,-0.00558742499999948
"19",-0.0110510400000006,-0.0063567150000001,-0.00913890999999914,-0.00689243999999925,-0.00751752499999885,-0.00111401999999967,-0.00790448499999995,-0.0105690899999998,-0.00439419999999897,0.0105832499999988,-0.00784401999999948,-0.0110333949999987,-0.00079800000000047,-0.0109484399999993,-0.00919755500000018,-0.00509281500000003,-0.00398741500000014,0.129823569999999,0.497165984999999,-0.00304776000000025,-0.00597509000000011,0.00330380999999933,0.0136688300000003,0.00611101499999998,-0.00247056499999953,0.000574500000001066,2.70850000004009e-05,-0.00476107999999986,-0.00765608499999982,0.00403203000000007,-0.00503531499999887,-0.00277450500000053,0.000810924999999865,-0.00338085000000013,0.00221756999999964,0.124208440000001,0.0055354749999988,-0.00557785000000091,-0.00473187999999951,-0.00593856500000045,-0.00155244000000144,-0.00413418500000026,-0.00580490500000002
"20",-0.00248683499999995,-0.00213916500000027,-0.0127710249999991,0.0123670100000011,-0.0128928800000007,-0.0122995050000006,-0.00985264999999886,0.0550228900000014,-0.0138304899999999,-0.00222972999999858,-0.00431235500000059,-0.0142823250000008,-0.00190629000000007,0.138094975,-0.00880079499999979,-0.00296132999999939,-0.00772324499999947,0.000869939999998623,-0.00304776000000026,0.499162740000001,-0.00737392499999945,0.00584331500000116,-0.000613790000000747,-0.000714560000000806,0.000707830000000418,0.00906476000000069,-0.00053686000000059,-0.0188674949999999,-0.00796246499999981,-0.00352721500000084,0.00768445499999949,-0.00842681500000053,-0.00585338499999853,-0.000485240000000631,-0.00608775499999969,-0.00419089999999971,-0.00834972500000019,0.00389208500000047,-0.00269373500000113,0.00631535499999964,-0.0152763149999999,0.00794988000000019,-0.00529170500000006
"21",0.00843626500000029,-0.00771347499999972,-0.00667306500000002,-0.00724198500000093,-0.00361276500000175,-0.0131686,-0.0106701750000013,-0.00356499999999997,-0.0101299650000005,2.086000000053e-05,-0.0110467300000004,-0.0158383000000007,-0.0104212900000003,-0.00201745499999944,-0.00366047500000069,-0.0137484099999984,0.153851325,-0.0102373399999988,-0.00597509000000011,-0.00737392499999944,0.48723217,-0.0124869050000001,-0.0112548449999994,0.0875641000000004,-0.00636221499999825,-0.00907462500000016,-0.00617911000000002,-0.00393864500000027,0.101035325000002,0.00310730000000071,-0.00473013000000208,-0.0150053799999989,-0.00176011499999908,-0.0103175400000009,-0.00546509499999942,-0.00487851500000141,-0.0187856850000005,0.00485189500000057,-0.0125501850000005,-0.00558564999999943,-0.0126552200000003,0.00109202000000076,-0.013526835
"22",-0.00686650499999928,0.000989350000001156,0.00489872500000004,0.137526145000001,-0.00446817000000048,-0.0101216500000004,-0.00280731000000061,-3.50449999997991e-05,0.00109823000000037,-0.00505420000000117,-0.0068144149999993,-0.0033777499999999,0.0032991949999998,-0.00293506499999967,0.0119366199999983,-0.00791793999999978,0.00198396500000062,0.141954690000001,0.00330380999999932,0.00584331500000116,-0.0124869050000001,0.494903865000002,-0.00239652499999939,0.00713000000000049,0.168844720000002,-0.0102404150000008,-0.00652549500000001,0.0101477150000002,0.00608803500000117,-0.00592091000000001,0.00067509500000016,-0.00292195499999982,-0.00652134500000156,0.000261769999998752,-0.00727510499999931,0.116255075000001,-0.00492587499999999,-0.0076121449999984,-0.0013259249999994,-0.00912594500000022,-0.00141018000000061,-0.00143799999999871,-0.00700943500000029
"23",-0.0112580799999981,-0.00783956999999799,-0.000467920000000698,0.00246252499999976,-0.00582344499999928,0.00293558500000085,-0.0136799999999996,-0.0014631700000009,0.00608973999999985,0.00262571499999876,-0.0107410799999999,0.00163343000000076,-0.0124635000000004,-0.0109575700000009,-0.00562307500000089,-0.00833423499999781,-0.0158687299999986,-0.011918565,0.0136688300000003,-0.000613790000000742,-0.0112548449999994,-0.00239652499999939,0.499743040000001,-0.00946502500000003,-0.00346582999999921,-0.00284544000000306,-0.0103464999999988,-0.00389848499999972,-0.000188104999998331,0.0157383099999995,-0.0149099350000009,-0.0134955100000012,0.00447651499999911,-0.00270382500000104,-0.00230337500000009,0.00364279999999932,0.148940260000001,-0.00165151499999768,-0.0056308399999996,-0.0126590250000013,-0.00244913000000025,-0.0149395349999998,-0.00307229500000133
"24",0.00106746999999982,-0.00177344500000045,-0.00489217499999863,0.00429469000000042,-0.00676281999999874,-0.00821301999999939,-0.0103308399999977,-0.00255790499999974,-0.00282194999999817,-0.00728535000000042,-0.00606982000000042,-0.0132558000000003,-0.00579722000000043,0.00685932499999992,-0.0102677300000002,-0.00783381499999788,0.12664038,0.0033920499999998,0.00611101499999998,-0.000714560000000811,0.0875641000000004,0.00713000000000048,-0.00946502500000002,0.496586189999998,0.00634261500000083,0.00239281499999877,0.00900424000000026,0.00521143500000083,0.0765960449999994,-0.00699469999999931,0.0129879449999998,-0.00059100999999914,0.0126434099999995,-0.00373593500000129,0.00416114000000065,0.00627339999999952,-0.00278446999999969,0.000578934999999843,-0.0110415699999986,-0.0154393400000004,-0.0107022350000003,-0.00384244000000013,-0.0045284449999998
"25",-0.00600341999999998,-0.00046218499999823,-0.00200662999999896,0.00385068000000166,-0.00138661000000154,0.000364305000001051,-0.0045271799999989,-0.00691786499999838,-0.0105890849999987,-0.00395974000000165,-0.0132687949999998,0.00603645500000181,-0.00206540000000171,-0.00141620000000076,-0.000835450000001518,-0.00488571999999788,-0.00483522000000017,-0.00766526000000211,-0.00247056499999952,0.000707830000000419,-0.00636221499999826,0.168844720000002,-0.00346582999999921,0.00634261500000083,0.492322870000003,0.0801380549999985,-0.00434379500000022,0.00876817500000132,-0.00329752499999879,-0.00461236000000026,-0.00245015499999914,-0.00486567500000091,-0.00725311000000072,0.00473967999999658,-0.00371954499999966,-0.00512275500000055,-0.00653084999999947,-0.00307715499999827,-0.0027317899999979,-0.0121549300000013,-0.00239212500000003,0.00258379500000133,0.00597918999999942
"26",-0.00158564000000036,0.0455578549999997,-0.00281826500000053,-0.00715863000000057,-0.00475150499999916,0.00509479999999942,-0.00143651999999935,-0.00497850499999966,-0.00788693999999985,-0.00776071500000007,-0.0184643249999994,0.00166507500000003,0.110640915,-0.00238313499999816,-0.00415076999999841,-0.000421015000001263,0.001926005,-0.00419051500000019,0.000574500000001063,0.00906476000000069,-0.00907462500000016,-0.0102404150000008,-0.00284544000000306,0.00239281499999878,0.0801380549999985,0.49827397,-0.0132616999999992,-0.00917903999999979,-0.00343821999999946,-0.00711285999999974,0.102987380000002,-0.000432740000000495,0.000769194999999891,0.0119214400000014,-0.00261197999999932,-0.000346559999998391,-0.00112433000000066,0.00215999499999873,-0.00340386000000028,-0.0079096149999989,0.00111819000000034,-0.00218524000000194,0.00495578499999903
"27",-0.00174980500000101,0.160873610000002,-0.00354778000000076,-0.00474476500000002,0.00195313999999927,-0.00281696000000097,-0.00613326000000059,0.00600778999999893,0.00432533000000091,-0.00780279000000102,0.00245503000000038,-0.0103871350000003,-0.00644996999999937,0.00136536499999875,-0.0134628299999994,-0.00822273000000231,-0.00276888000000121,-0.00461440000000083,2.70850000003989e-05,-0.000536860000000594,-0.00617911000000003,-0.00652549500000001,-0.0103464999999988,0.00900424000000026,-0.00434379500000022,-0.0132616999999992,0.493724289999998,-0.010769249999999,-0.00680881000000084,0.00637260499999887,0.112238040000001,0.00761741999999858,0.00893197499999842,-0.0116614749999993,0.00594411999999707,-0.00797746500000024,-0.0060438049999982,0.10354123,-0.0116949150000002,-0.0133127300000005,-0.00147437500000016,-0.00244929500000039,-0.00195989999999886
"28",-0.00251008999999875,-0.0103928799999997,-0.00425965500000121,-0.0028760950000004,0.00537125500000089,-0.00675516999999995,-0.00867682999999973,-0.00159890499999985,-0.00149376000000001,0.0041315749999997,-0.00665599500000066,0.000533034999999364,-0.00637455000000026,-0.000770134999999835,0.00162929999999984,-0.00502971499999984,-0.00511205499999993,-0.000592574999999359,-0.00476107999999986,-0.0188674949999999,-0.00393864500000027,0.0101477150000002,-0.00389848499999972,0.00521143500000082,0.0087681750000013,-0.0091790399999998,-0.010769249999999,0.501357714999999,0.00231061000000009,-0.00507416499999986,-0.00787074000000069,-0.00219553999999903,-0.00345710000000058,-0.0112798499999994,-0.00366554999999862,-0.00105961999999939,-0.00591541500000125,0.0159107750000002,-0.00171580499999967,0.00132905000000101,-0.00648458000000187,0.00140151500000014,-0.0136511399999996
"29",0.000489194999998903,0.00219665500000064,-0.00414800999999872,0.00608924000000245,-0.0089388450000011,-0.0104606700000008,-0.00668624499999997,-0.00457458499999963,-0.00239906000000012,0.000666690000001107,-0.00931115500000008,-0.0129913699999996,0.000971189999999979,-0.000673405000001865,0.000899194999999491,-0.00509046999999948,0.148087979999999,-2.48850000017674e-05,-0.00765608499999982,-0.0079624649999998,0.101035325000002,0.00608803500000116,-0.000188104999998327,0.0765960449999994,-0.00329752499999879,-0.00343821999999945,-0.00680881000000084,0.00231061000000009,0.49779495,0.00411497499999868,0.0057954400000001,-0.00757995500000036,-0.00208424999999871,-0.00287804500000081,-0.00886307999999949,0.00907364500000008,-0.00421404499999918,0.00131397000000054,-0.0118422949999994,-0.000328675000000181,-0.0101959649999994,0.00278756000000133,-0.00890105999999962
"30",-0.00101784500000027,0.000112044999997656,0.00514117499999822,-0.00159089500000115,0.00397125999999936,-0.00444478999999935,0.00124585000000069,-0.00179617499999924,-0.015439449999999,-0.00221931999999971,-0.00364646999999999,0.00270580999999956,-0.00694082999999903,-0.0124723700000014,-0.00876013999999971,0.00450789499999968,0.00327202500000092,-0.00243038999999937,0.00403203000000007,-0.00352721500000084,0.00310730000000071,-0.00592091000000001,0.0157383099999995,-0.00699469999999932,-0.00461236000000027,-0.00711285999999973,0.00637260499999887,-0.00507416499999988,0.00411497499999869,0.499346714999998,-0.00412054000000095,0.0034385650000001,0.0990021749999993,-0.00324117000000018,-0.0026450850000006,-0.000131070000000649,0.00123620500000051,0.00189971500000041,-0.0129647199999993,-0.0134026500000004,-0.00731040000000072,-0.00271453500000076,-0.0184707849999986
"31",0.00243035000000127,0.179666970000002,-0.00595593500000085,-0.00743429499999975,-0.00148755999999839,-0.0063035150000005,-0.00499870000000124,-0.00172678999999887,-0.00972538999999939,-0.0166641249999994,-0.00612301000000075,-0.0162292850000004,0.0316780749999994,-0.00634004999999829,-0.0109588349999997,-0.00342323500000012,-0.00356178499999986,-0.00117617999999974,-0.00503531499999889,0.00768445499999949,-0.00473013000000207,0.000675095000000163,-0.0149099350000009,0.0129879449999998,-0.00245015499999914,0.102987380000002,0.112238040000001,-0.00787074000000068,0.00579544000000012,-0.00412054000000096,0.49230944,-0.000338274999998895,0.00902792999999952,-0.000981729999998465,0.00362200499999895,0.000827874999998949,-0.0115688100000022,0.000356224999999873,-0.0097587650000027,-0.0121781249999997,-0.00340637000000135,0.00290033499999855,-0.000184570000000469
"32",0.000522310000000076,0.000852579999999378,-0.00234961500000082,-0.00251356999999873,-0.00317645500000003,-0.00525614499999919,-0.0152030349999989,0.00695332999999953,0.167675625,-0.00749983000000146,0.109149615000001,-0.0111157099999987,0.00153344999999935,-0.0156572600000014,0.00174262000000083,-0.000375790000001397,0.00305720000000026,-0.00484344000000129,-0.00277450500000052,-0.00842681500000053,-0.0150053799999989,-0.00292195499999982,-0.0134955100000011,-0.000591009999999143,-0.0048656750000009,-0.000432740000000496,0.00761741999999857,-0.00219553999999902,-0.00757995500000035,0.0034385650000001,-0.000338274999998891,0.497160229999998,0.00729992499999916,-0.000126350000000255,0.00308168499999994,-0.000507354999999298,0.0839660750000016,-0.00316220500000027,-0.00245463999999888,-0.00165556500000063,0.0889354649999988,0.000728079999999032,0.00192952000000071
"33",-0.00248075499999946,0.000277185000000124,-0.0013334849999998,-0.0031444950000004,-0.000846545000000679,-0.00678617499999986,0.000134004999999503,0.00110415500000036,-0.00353311999999967,-0.00759788500000009,0.00113156999999988,-0.000527774999999045,-0.00190924000000062,-0.0115530199999998,-0.00726645499999986,0.00492156499999988,-0.00643868000000016,0.000476739999997866,0.00081092499999986,-0.00585338499999854,-0.00176011499999907,-0.00652134500000157,0.00447651499999911,0.0126434099999995,-0.00725311000000072,0.000769194999999894,0.00893197499999843,-0.00345710000000058,-0.00208424999999871,0.0990021749999993,0.00902792999999952,0.00729992499999915,0.51350447,-0.00177415500000031,0.000718594999999816,-0.00395832999999901,0.00254247500000045,-0.0063203449999988,-0.0027264250000004,0.00344318000000004,-0.00418087500000161,-0.00703701499999925,-0.00185215999999964
