"iter","ns","status","objval","runtime","n_selected","sum_p","BV_ext_mean","Gain_internal","Gain_total"
26,10,"OPTIMAL",1.25183161245368,0.302000045776367,17,0.850000000000003,-0.240436856267476,1.25183161245368,1.21576608401356
