"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"11",0.085894724999999,-0.00925177000000153,-0.0044912200000004,-0.00703497999999986,-0.012145510000001,-0.00345539499999977,-0.00220170500000146,-0.00800189500000055,-0.00326056499999932,0.00237738499999953,0.494012835,-0.00587118999999998,-0.00736524999999871,0.000466875000001913,-0.0025362800000009,0.00276021499999873,-0.000423365000000159,-0.00432950999999975,0.000917835000000096,-0.00485033499999863,0.00369454499999866,-0.00350314500000053,-0.00160641999999999,-0.0108624349999996,-0.0055529649999998,0.0040295499999998,-0.0115747349999991,-0.000850430000001772,-0.00484307500000011,0.138557835,-0.00201655500000189,-0.00512758999999948,-0.00018316499999984
"12",0.0676211299999988,0.159131495000003,-0.00666020500000065,-0.0043320000000001,-0.0137244650000008,-0.00924044499999979,-0.0095574850000001,0.105855025000001,0.105919434999998,-0.00972522000000004,-0.00587118999999999,0.501893535,-0.0118677900000015,-0.00918452500000091,-0.00393593000000009,-0.0102149250000003,-0.0160671149999993,-0.00902016500000049,0.00480329500000027,0.000839759999999469,-0.00772472499999836,-0.00142780500000058,-0.00934806500000026,-0.0121951799999993,-0.00314641499999969,0.0694034950000001,0.12800592,-0.0112647400000006,-0.00866936000000048,-0.00694043500000089,0.00431644000000047,-0.0124695799999981,-0.0107242050000003
"13",0.00441526999999934,0.00349430000000085,-0.00190827500000145,-0.00410198499999896,0.20503134,-0.00356987500000069,-0.0050713199999995,-0.00587264499999941,-0.00735616499999815,-0.00261386500000111,-0.00736524999999871,-0.0118677900000016,0.491945424999999,0.000975849999998437,-0.0096362649999993,-0.000447080000000135,-0.00582970500000007,0.00244183999999941,-0.00376187499999986,0.00227676500000098,-0.00544699500000042,-0.00728435000000046,-0.00560270999999858,0.00162991999999866,0.111499129999999,-0.00430747500000172,-0.00629055499999967,-0.000160199999999832,0.219095789999999,-0.00684860000000001,-0.00350609999999967,-0.00806082499999868,-0.00134772999999919
"14",-0.00427971500000137,0.00576693500000017,-0.0102831149999994,-0.00796509999999783,-0.00220547500000055,-0.00150467000000132,-0.00861966000000022,-0.0133233549999996,-0.00389667000000042,-0.010823015000002,0.000466875000001914,-0.0091845250000009,0.000975849999998445,0.498868804999999,0.145938715,-0.00260386499999885,0.087236404999999,0.00217060999999781,-0.00818494499999977,-0.00917285499999827,0.00427049000000081,-0.00985292500000044,0.00277628000000126,-0.00408558000000074,-0.0013053299999999,-0.0115570450000021,-0.00995782500000017,-0.010251675000001,-0.00114538500000027,-0.00381151500000003,-0.0183414100000003,-0.00723204999999877,-0.00183757499999869
"15",-0.00313352999999878,-0.00121506500000122,-0.00955203000000012,-0.00920598500000113,-0.0184004950000006,0.0023207900000003,0.00132636000000143,-0.0100101450000011,0.00343696000000073,-0.00750798499999938,-0.00253628000000089,-0.00393593000000008,-0.0096362649999993,0.145938715,0.496807350000001,-2.2044999999439e-05,0.000377820000000931,-0.00728325999999968,-0.0132171149999987,-0.00365676500000038,0.00790531499999949,-0.00672933499999999,-0.00683695500000107,-0.00218649500000028,0.00288754999999947,-0.00775644000000018,-0.00178215999999978,-0.00278237000000151,0.00555077500000172,0.00340333999999971,-0.0096997650000008,0.00798127999999819,-0.00201577999999835
"16",-0.00677696999999874,-0.00673740499999966,-0.00759622500000026,-0.0059283849999991,-2.14699999994299e-05,0.0028079899999993,-0.00449323999999941,-0.00664454500000028,-0.00839428999999873,-0.00323962000000041,0.00276021499999872,-0.0102149250000003,-0.000447080000000137,-0.00260386499999885,-2.20449999994463e-05,0.504234785000003,0.0514680250000016,-0.00538277500000095,-0.000769739999997551,0.0803620449999985,0.00326783500000094,-0.00570481500000007,-0.00460631000000239,-0.00556540500000049,-0.0115124199999992,-0.0070731299999992,0.107183020000001,-0.000819950000001409,-0.00387662999999945,-0.00250121500000032,-0.00461157499999832,0.00153201499999588,0.00502777
"17",-0.00917235499999905,-0.0146682200000012,0.000979400000001874,-0.00562874500000046,-0.00908960500000026,-0.00890506499999951,-0.00681396999999946,-0.0042634999999991,-0.00435555500000107,-0.00174136999999869,-0.000423365000000156,-0.0160671149999993,-0.00582970500000006,0.0872364049999989,0.000377820000000937,0.0514680250000017,0.493186574999999,-0.00295440499999979,0.00712916000000072,0.138161645,-0.00453620499999914,-0.005283065000001,-0.00539430000000004,-0.00720269999999946,0.00220630000000001,-0.00948424499999982,0.11170628,-0.00539279999999939,0.00154805000000144,-0.00364668499999902,-0.00524182500000009,-0.00230985500000112,0.00558278000000063
"18",-0.0128119000000004,0.00178237499999888,-0.00737484999999787,-0.000517780000002188,-0.00523451499999965,-0.0027197799999993,-0.00145401000000016,-0.00779449499999996,-0.00566144500000117,-0.00619197499999845,-0.00432950999999975,-0.00902016500000049,0.00244183999999941,0.0021706099999978,-0.00728325999999968,-0.00538277500000093,-0.00295440499999978,0.491967640000001,0.000664199999998971,0.00381903999999894,-0.00742218999999816,-0.0105359599999997,-0.0122054749999988,-0.00361875500000017,-0.00455840500000056,-0.0182962049999999,-0.012648090000001,0.00298401000000102,-0.00777594000000025,-0.00220279500000132,0.00186506499999912,-0.00883774499999946,-0.00627464499999945
"19",-0.00543627500000121,-0.00217977999999898,-0.00219857499999934,0.110736735000001,0.00371377500000025,-0.00997553000000134,-0.00789138000000019,-0.00506167999999999,-0.00474394499999954,-0.011165475000001,0.000917835000000093,0.00480329500000027,-0.00376187499999987,-0.00818494499999977,-0.0132171149999987,-0.000769739999997551,0.00712916000000072,0.000664199999998973,0.49928925,0.005137405,-0.00699878500000065,0.00260464500000103,0.00766551999999974,-0.00570584500000064,-0.0174990649999999,0.0908351900000002,-0.00492293000000079,-0.00038821999999948,-0.00104769000000079,-0.00816995000000018,0.118556395000001,0.00257666999999969,-0.0054699649999986
"20",-0.0022075500000015,0.00148146000000073,0.00148931999999792,0.000396825000000663,0.00149156000000037,-0.00967203000000104,0.00187358499999963,0.015577095,0.00184529500000082,-0.00572566500000123,-0.00485033499999862,0.000839759999999472,0.00227676500000098,-0.00917285499999826,-0.00365676500000039,0.0803620449999985,0.138161645,0.00381903999999894,0.00513740500000001,0.493950435000004,0.00245869999999958,-0.00566060500000086,-0.00789841999999869,-0.0035650899999995,0.00474090999999985,0.00153009499999809,0.0655848950000011,0.00308532499999953,0.000652359999999629,-0.00114645000000047,-0.00423770500000061,-0.00413798999999851,-0.00416657500000022
"21",-0.00687840500000122,-0.00535386000000071,0.101330255000002,0.0751171249999994,-0.0114333700000009,-0.00577691500000051,0.00588081999999906,-0.000441754999999645,-0.0127353200000012,0.10455977,0.00369454499999866,-0.00772472499999836,-0.00544699500000043,0.00427049000000081,0.00790531499999949,0.00326783500000094,-0.00453620499999914,-0.00742218999999816,-0.00699878500000064,0.00245869999999958,0.497275959999999,0.0812059700000014,-0.0110068050000013,-0.00738911499999979,-0.00608566999999969,-0.00658880999999898,-0.00352133499999991,-0.00564946999999944,-0.00845470499999984,-0.000927564999999802,-0.00831798500000014,-0.0107894049999991,0.129346635
"22",0.00269056000000054,-0.0116101250000004,0.161247100000001,0.111574375000001,-0.0115694200000007,-0.00973645499999974,-0.0121324,0.00513257999999998,0.0317911749999992,0.206509355,-0.00350314500000054,-0.00142780500000058,-0.00728435000000046,-0.00985292500000043,-0.00672933499999999,-0.00570481500000006,-0.005283065000001,-0.0105359599999996,0.00260464500000103,-0.00566060500000087,0.0812059700000014,0.49766632,-0.0025971299999994,-0.0101762100000004,-0.0143536050000007,0.000919365000000759,-0.0101984150000004,-0.0108610700000002,-0.000644044999999288,0.00081414499999998,-0.0048096150000007,-0.00793621999999918,0.1003637
"23",0.00452484500000026,-0.00602777000000045,-0.00616191000000072,0.00119532000000026,-0.00409215500000067,-0.00715079000000034,-0.0065289849999998,0.00405008499999919,0.00396995000000153,-0.0095185249999995,-0.00160641999999999,-0.00934806500000026,-0.00560270999999857,0.00277628000000126,-0.00683695500000109,-0.00460631000000239,-0.00539430000000004,-0.0122054749999988,0.00766551999999974,-0.0078984199999987,-0.0110068050000013,-0.0025971299999994,0.495949284999998,-0.0137317949999995,-0.00217551000000094,0.0037108400000016,-0.00256560999999934,-0.00115795499999974,-0.00783249499999963,0.00153713999999986,-0.00377423000000085,-0.0107517499999994,-0.00952091499999955
"24",0.00563761499999874,-0.00666967999999798,-0.0119640300000003,-0.00416111499999963,0.0619891099999993,-0.00514038499999986,-0.0058889550000001,-0.00695355499999899,-0.00508810500000098,-0.000662970000001244,-0.0108624349999996,-0.0121951799999993,0.00162991999999866,-0.00408558000000074,-0.0021864950000003,-0.00556540500000049,-0.00720269999999946,-0.00361875500000017,-0.00570584500000064,-0.00356508999999949,-0.00738911499999978,-0.0101762100000004,-0.0137317949999995,0.492832869999999,-0.00654308499999967,0.000701244999998626,-0.00459622999999987,-0.0120917799999995,0.00809988000000023,-0.00809702999999967,-0.0113453699999999,0.0057008150000008,-0.00414717500000033
"25",-0.00980557500000077,-0.00032434000000008,-0.00874600499999992,-0.00908944499999986,-0.00679694000000003,-0.00121168499999921,0.0858211149999999,0.00494545500000086,-0.0111240800000009,-0.00217851000000014,-0.0055529649999998,-0.0031464149999997,0.111499129999999,-0.0013053299999999,0.00288754999999948,-0.0115124199999992,0.00220630000000001,-0.00455840500000056,-0.0174990649999999,0.00474090999999986,-0.0060856699999997,-0.0143536050000007,-0.00217551000000094,-0.00654308499999968,0.496232209999999,-0.013076675,-0.00760006500000021,-0.00811440999999968,0.106802964999999,-0.000534984999999792,-0.00847332499999942,-0.0123168150000002,-0.0104905450000003
"26",0.193376680000002,0.116889274999999,0.0049316600000007,0.00409419499999981,0.00807115000000084,-0.0126155400000008,0.00101322000000072,0.103539405000001,-0.00473220000000087,0.000193880000001648,0.00402954999999982,0.0694034950000001,-0.00430747500000172,-0.0115570450000021,-0.00775644000000018,-0.0070731299999992,-0.00948424499999982,-0.018296205,0.0908351900000002,0.00153009499999808,-0.00658880999999899,0.000919365000000745,0.0037108400000016,0.000701244999998632,-0.013076675,0.488352520000001,0.10802076,0.00371616500000203,-0.00373874499999965,-0.000706325000000369,0.0757226000000021,-0.00485690499999996,0.00530562500000005
"27",0.151713645000002,0.05430744,0.00160020499999959,-0.00532497000000003,0.00678918000000148,-0.00693642000000024,-0.00640033499999967,0.0810382150000004,-0.00678564500000063,-0.0156590100000003,-0.0115747349999991,0.12800592,-0.00629055499999966,-0.00995782500000017,-0.00178215999999978,0.107183020000001,0.11170628,-0.012648090000001,-0.00492293000000079,0.0655848950000011,-0.00352133499999991,-0.0101984150000004,-0.00256560999999935,-0.00459622999999988,-0.00760006500000021,0.10802076,0.493064500000001,0.00365618000000028,-0.00931193000000043,-0.00224093000000032,-0.00574576000000027,-0.00423211999999945,-0.00877851999999997
"28",-0.00126444999999808,-0.00711837500000006,-0.00606573500000045,0.0014053849999991,0.00587731000000005,-0.00681221000000093,0.000272880000001893,0.002035574999999,0.0029240950000016,0.00444968499999979,-0.000850430000001771,-0.0112647400000006,-0.000160199999999833,-0.010251675000001,-0.00278237000000151,-0.000819950000001418,-0.0053927999999994,0.00298401000000101,-0.000388219999999495,0.00308532499999952,-0.00564946999999943,-0.0108610700000002,-0.00115795499999974,-0.0120917799999995,-0.00811440999999967,0.00371616500000203,0.00365618000000028,0.500977715,-0.00623824499999925,-0.000568500000000896,0.00177399499999912,0.13015351,0.00291315500000135
"29",0.00918371999999898,-0.00286239999999952,-0.00199918499999841,-0.00635643000000186,-0.00271729000000032,-0.000502579999999372,-0.00123134499999968,-0.000127680000000453,-0.0177032549999996,0.00222151000000017,-0.00484307500000011,-0.00866936000000048,0.219095789999999,-0.00114538500000028,0.00555077500000173,-0.00387662999999947,0.00154805000000143,-0.00777594000000024,-0.00104769000000079,0.000652359999999632,-0.00845470499999984,-0.000644044999999291,-0.00783249499999962,0.00809988000000024,0.106802964999999,-0.00373874499999965,-0.00931193000000042,-0.00623824499999925,0.496325509999999,-0.00564384499999998,0.000613349999999629,-0.00666528000000083,-0.00592691000000004
"30",-0.00522153500000009,0.000462110000000431,-0.00740435999999987,-0.00214036499999947,-0.0103853999999998,-0.0071259000000007,0.00409014499999982,-0.0141431350000003,-0.00233468500000066,-0.005445725,0.138557835,-0.00694043500000089,-0.00684860000000002,-0.00381151500000002,0.00340333999999972,-0.00250121500000033,-0.00364668499999902,-0.00220279500000132,-0.00816995000000018,-0.00114645000000047,-0.000927564999999806,0.000814144999999977,0.00153713999999986,-0.00809702999999967,-0.000534984999999796,-0.000706325000000359,-0.00224093000000033,-0.000568500000000897,-0.00564384499999998,0.496483025,-0.00320947999999992,0.00113048499999937,-0.00439871499999966
"31",-0.0108693949999995,-0.0118149300000003,-0.00882726999999971,-0.00700795999999966,-0.00166356500000046,0.00104497499999987,0.00273625999999986,-0.0116737050000004,0.0037778700000003,-0.0010544250000005,-0.00201655500000189,0.00431644000000047,-0.00350609999999968,-0.0183414100000003,-0.00969976500000079,-0.00461157499999833,-0.00524182500000008,0.00186506499999912,0.118556395000001,-0.00423770500000061,-0.00831798500000014,-0.00480961500000071,-0.00377423000000086,-0.0113453699999999,-0.00847332499999943,0.0757226000000021,-0.00574576000000027,0.00177399499999912,0.000613349999999629,-0.00320947999999993,0.504636954999997,0.00392787500000179,-0.00180153499999836
"32",-0.00515782499999779,-0.0062949599999998,-0.0134376899999989,0.00330539999999979,0.010325135000001,-0.00988494999999912,-0.00795714999999936,-0.00436425500000076,0.00572398999999784,0.00195667000000027,-0.00512758999999949,-0.0124695799999981,-0.0080608249999987,-0.00723204999999877,0.00798127999999819,0.00153201499999588,-0.00230985500000113,-0.00883774499999946,0.00257666999999969,-0.0041379899999985,-0.0107894049999991,-0.00793621999999917,-0.0107517499999994,0.00570081500000081,-0.0123168150000002,-0.00485690499999996,-0.00423211999999944,0.13015351,-0.00666528000000084,0.00113048499999938,0.0039278750000018,0.495152005,0.00303761999999928
"33",-0.000415859999999474,-0.000699389999999834,0.16067658,0.0884416800000005,0.00248032500000037,-0.0147449600000008,-0.00247197999999962,-0.001909310000001,0.00985321500000107,0.13358626,-0.000183164999999843,-0.0107242050000003,-0.00134772999999918,-0.00183757499999869,-0.00201577999999836,0.00502777,0.00558278000000062,-0.00627464499999945,-0.00546996499999859,-0.00416657500000022,0.129346635,0.1003637,-0.00952091499999954,-0.00414717500000032,-0.0104905450000003,0.00530562500000006,-0.00877851999999997,0.00291315500000136,-0.00592691000000004,-0.00439871499999966,-0.00180153499999835,0.00303761999999928,0.499090334999998
