"ID","iter","ns","bv","p","r"
"511026",13,20,1.12298260630616,0.015378409235128,1
"511052",13,20,1.07301729068842,0.0127575734868736,1
"511058",13,20,1.69078816023411,0.0607793682658972,1
"511059",13,20,1.25357965686796,0.0160007127025176,1
"511067",13,20,0.997356904071399,0.0161857257159809,1
"511068",13,20,1.00006306152992,0.0119943009562424,1
"511071",13,20,1.20582148700472,0.0153772169122881,1
"511078",13,20,1.28992712025072,0.0116248785360658,1
"511083",13,20,1.07007746999254,0.0201222691804755,1
"511101",13,20,1.248940738403,0.0380154199947931,1
"511108",13,20,1.28471038625898,0.0363688405688427,1
"511112",13,20,1.3628117580677,0.0131658505211751,1
"511132",13,20,1.54952755802688,0.031347074958414,1
"511144",13,20,1.02010110343356,0.011246819975265,1
"511157",13,20,1.56217630354,0.0428876121788131,1
"511173",13,20,1.27079893653372,0.0126073577204758,1
"511198",13,20,1.03073287896917,0.0113605785718521,1
"511227",13,20,1.3197848931466,0.0439457773490787,1
"511228",13,20,1.45991864713658,0.0100003403978508,1
"511229",13,20,0.905902104659818,0.0100004377911039,1
"511235",13,20,1.27214376456136,0.0287122786302033,1
"511241",13,20,1.3141458416182,0.0163414441767835,1
"511258",13,20,1.63158340730265,0.0407640556597577,1
"511267",13,20,1.06873714491901,0.0100004518197136,1
"511286",13,20,1.20231156345319,0.0257907787094936,1
"511298",13,20,1.15034148814277,0.0336861540704922,1
"511315",13,20,1.08571352347877,0.0122131405771337,1
"511327",13,20,1.38265421680662,0.0551854888017969,1
"511332",13,20,1.41130518767483,0.0310245378899598,1
"511333",13,20,1.320549452669,0.0128275761906951,1
"511341",13,20,1.92013266090936,0.0779406057739124,1
"511365",13,20,1.04321288979201,0.0100000435976539,1
"511368",13,20,0.898762878538735,0.0100004597242384,1
"511369",13,20,1.15349176612178,0.0193892671130176,1
"511396",13,20,1.50001148170925,0.0699176084445843,1
"511401",13,20,1.08001199324983,0.0100004676369946,1
"511402",13,20,1.1718201727567,0.0242462242159635,1
"511416",13,20,1.34520242633806,0.0155119925588537,1
"511472",13,20,1.01635871557372,0.0100007263534156,1
"511497",13,20,1.22420871771799,0.0126998684600515,1
"511498",13,20,1.14540461316397,0.0191864832411835,1
"511500",13,20,1.15754804689131,0.0133937813361755,1
