"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.494386105000002,-0.000727149999999937,-0.00682139500000008,-0.000342280000000074,-0.00461724499999905,0.00286457000000021,-0.00781464500000059,-0.0124239550000003,-0.00202161499999939,-0.00424851499999999,-0.00175830500000058,-0.00101806500000115,-0.00651868500000026,0.000952280000000325,0.000881185000000408,0.12543996,-0.00358747499999969,0.0011399000000001,0.00663250500000056,-0.00416577999999977
"2",-0.000727149999999931,0.488675805,0.00242494500000058,0.00164898499999951,-0.000820119999999833,0.00254815999999987,0.00569247000000001,-0.00135938999999969,0.000521870000000455,0.00243956500000036,-0.000885630000000059,-0.00530488000000052,0.00639887499999978,-0.01006468,0.0998967300000002,-0.00519039499999955,-0.000797055000000018,0.00136510500000027,-0.00718552000000003,-0.00133194500000123
"3",-0.00682139500000009,0.00242494500000057,0.504102644999999,-0.00377924999999979,0.00266537000000021,-0.0141622799999994,-0.00971294999999945,7.51499999995633e-05,-0.00250683000000026,0.0249522800000005,-0.00133569999999859,-0.00203655500000066,-0.00602862500000021,0.00805022999999856,0.0146816750000009,0.00227124999999913,-0.00613856500000016,0.0103019750000006,0.00330689000000035,0.00358526500000031
"4",-0.000342280000000073,0.00164898499999951,-0.00377924999999979,0.485741735000002,-0.00357252000000007,0.000819225000000664,-0.00936342999999906,-0.00282924499999971,0.00609167499999952,-0.0107506299999998,-0.00780543000000026,0.00301512500000006,-0.011208085,-0.00343012500000042,-0.00283394499999939,-9.37599999999845e-05,-0.00451481000000025,-0.00463708999999907,0.14338577,0.00362583999999871
"5",-0.00461724499999904,-0.000820119999999827,0.00266537000000021,-0.00357252000000007,0.489397959999999,-0.00489756000000047,-0.00822279499999951,0.0125366500000003,-0.00639442000000015,0.0016717500000001,-0.00678194999999956,0.000111460000000723,0.00821217500000007,-0.0106830450000007,0.00469469500000024,-0.000502170000000097,-0.0011739349999998,0.000988619999999827,-0.00711625499999967,-0.000615640000000677
"6",0.0028645700000002,0.00254815999999987,-0.0141622799999994,0.000819225000000667,-0.00489756000000048,0.508381355000001,-0.00905360499999928,0.0701304750000004,-0.00778402999999955,-0.0100371049999997,-0.00706146999999969,-0.00607634500000057,-0.0113091650000004,0.00415878000000249,0.0771150499999987,-0.00206255499999986,-0.00821768500000084,0.0700126250000017,-0.000847030000000128,-0.0212974549999999
"7",-0.00781464500000059,0.00569247000000001,-0.00971294999999945,-0.00936342999999906,-0.0082227949999995,-0.00905360499999929,0.500103064999998,-0.00579973999999866,-0.000829974999999588,-0.0053607999999987,-0.00792083999999997,0.00283471999999933,-0.00549274499999905,-0.0110211999999991,0.000572740000000593,-0.00193416000000029,0.00115311000000001,-0.00397414499999933,-0.0166648350000001,-0.0102212649999997
"8",-0.0124239550000003,-0.00135938999999968,7.5149999999563e-05,-0.00282924499999971,0.0125366500000003,0.0701304750000004,-0.00579973999999865,0.500769275,-0.00968029999999868,-0.0138423450000003,-0.00838161000000062,0.00238279999999941,-0.00104251999999977,0.00616407000000219,0.157044675000001,-0.00563333499999958,-0.00794784500000031,0.10239449,0.000614370000000046,-0.0113843500000001
"9",-0.0020216149999994,0.000521870000000462,-0.00250683000000027,0.00609167499999952,-0.00639442000000014,-0.00778402999999955,-0.000829974999999593,-0.00968029999999868,0.494939509999999,-0.00976014000000004,-0.0134036899999996,-0.00863461999999939,-0.00928420499999938,-0.00279664000000079,-0.0089581549999993,0.0107688999999995,0.00387323499999917,-0.00892424999999953,7.93099999998536e-05,0.00215148500000099
"10",-0.00424851499999998,0.00243956500000037,0.0249522800000005,-0.0107506299999998,0.0016717500000001,-0.0100371049999997,-0.0053607999999987,-0.0138423450000003,-0.00976014000000004,0.511489830000001,0.134689430000001,8.40449999998537e-05,0.0636784650000002,-0.00852967500000125,0.00126811999999852,-0.00285238500000037,-0.00156540999999962,-0.00211771000000048,-0.0073296450000007,0.116346155
"11",-0.00175830500000058,-0.000885630000000063,-0.00133569999999858,-0.00780543000000026,-0.00678194999999955,-0.00706146999999969,-0.00792083999999997,-0.00838161000000063,-0.0134036899999996,0.134689430000001,0.496272335,-0.00348871000000082,0.118451465,-0.00361977499999848,-0.0135210950000005,0.00433428000000007,-0.00370907500000066,-0.00760239000000035,-0.00198606999999931,0.0572124449999994
"12",-0.00101806500000115,-0.00530488000000053,-0.00203655500000067,0.00301512500000006,0.000111460000000719,-0.00607634500000057,0.00283471999999933,0.00238279999999941,-0.0086346199999994,8.40449999998519e-05,-0.00348871000000082,0.498763680000001,0.00373829000000042,-0.00963393499999772,-0.00630435500000004,-0.00568803499999879,-0.00753863000000077,-0.00308760000000069,0.00158246500000044,-0.00194841499999877
"13",-0.00651868500000026,0.00639887499999977,-0.0060286250000002,-0.011208085,0.00821217500000009,-0.0113091650000004,-0.00549274499999905,-0.00104251999999976,-0.00928420499999938,0.0636784650000002,0.118451465,0.00373829000000041,0.496166600000001,-0.00170143999999874,-0.00480781999999963,-0.00717680999999962,-0.00181513000000007,-0.0108255900000005,-0.00922784500000039,0.132673730000001
"14",0.000952280000000333,-0.01006468,0.00805022999999856,-0.00343012500000042,-0.0106830450000007,0.0041587800000025,-0.0110211999999991,0.00616407000000219,-0.00279664000000079,-0.00852967500000127,-0.0036197749999985,-0.00963393499999772,-0.00170143999999874,0.684146924999995,0.00200688500000093,0.209618799999998,-0.00566307000000083,-0.00904357999999816,0.0137029499999989,-0.0155929950000006
